id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link,hashtag,date,content,interactions
717.0,Pabl3r,"No to jak z Dudą nie wygrał Trzaskowski, bo tamten przystojny. To liczyli, że wygra z Nawrockim? 🥳 Niby wykształceni, ale jednak pewne luki w logice mają. 🤡",0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",156.0,28.0,,,,,,
718.0,p13trak,"Trzaskowski i Tusk idą na dno dzięki takim ludziom jak Pan, dlatego popieram i proszę o #wincyj",0,0,0,0.0,"Jun 3, 2025 · 12:12 PM UTC",95.0,17.0,,,,,,
721.0,Albert_Konopka,"Nie doczekamy się wolnej Polski, tymczasem 1 tura Trzaskowski i Nawrocki po 40% głosów emerytów, oni sami nie chcą wolnej Polski",0,0,0,0.0,"Jun 3, 2025 · 12:12 PM UTC",128.0,21.0,,,,,,
722.0,m_uciechowska,"Popieram Pana wypowiedź. Jak można. Ja widziałam wspaniałą dziewczynkę pokazująca serduszka, bijącą brawo, machającą rączkami do zebranych. Cudowna, urocza dziewczynka. 🥰",0,0,0,0.0,"Jun 3, 2025 · 12:12 PM UTC",170.0,21.0,,,,,,
723.0,nieryba,"Wielu nie rozumie,że to nie był konkurs piękności,tylko obstawialismy wersję przyszłości.Z Trzaskowski była oczywista i zdaniem większości stanowi zagrozenie-globalistyczna wersja świata.Z Nawrockim daje nadzieję na zmianę tej wizji,a może tylko opóźnienie,czyli czas.",0,1,0,1.0,"Jun 3, 2025 · 3:10 AM UTC",268.0,32.0,,,,,,
724.0,Magdale22740227,‼Piesek globalistów - Trzaskowski.,0,36,3,39.0,"May 30, 2025 · 5:12 PM UTC",34.0,4.0,,,,,,
725.0,floydgreg2,Jak siedział przy stole z @sikorskiradek i @trzaskowski_ przy piwie to z radością mało co sobie lachy nie zrobiłeś.,0,0,0,0.0,"Jun 3, 2025 · 12:12 PM UTC",115.0,19.0,,,,,,
753.0,MarKow281773,"Głos na Nawrockiego w Poznaniu, to akt odwagi! Rafał Trzaskowski w Poznaniu uzyskał miażdżącą przewagę. Rzecz jasna, platformiany aparatczyk będący prezydentem Poznania Jacek Jaśkowiak, podziękował mieszkańcom Poznania za wyniki. W stolicy Wielkopolski Rafał Trzaskowski uzyskał",0,1,1,2.0,"Jun 3, 2025 · 11:51 AM UTC",278.0,35.0,,,,,,
754.0,czlowiek__bobr,Alez nie ma za co. Świetna robota. Mam nadzieję że Giertych wbrew zapowiedziom nie doprowadzi do rozliczenia sztabu. Liczę na ten sam skład personalny i taką samą taktykę w następnych wyborach - była znakomita. W końcu się uda.,0,1,0,1.0,"Jun 3, 2025 · 12:05 PM UTC",227.0,38.0,,,,,,
756.0,KrissMoro,A nigdy Cię nie zastanowiło jakim człowiekiem musi być Tusk i Trzaskowski skoro nawet ich WŁAŚNI koalicjanci są przeciwko nim??,0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",127.0,20.0,,,,,,
757.0,WinnickijanJan,Szach i mat.,0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",12.0,3.0,,,,,,
758.0,Dariusz95477236,"Wasz przekręt w Końskich, Tusk z Muranskim i worek kartofli zrobiły robotę….dziekujemy Wiola",0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",92.0,13.0,,,,,,
759.0,piotrmacai,"jesteście symbolem spierdolenia totalnego - opartego na szczuciu, dwulicowości, gdzie fałszem śmierdziało na kilometr. Te sociale z dupiarzem ... dla byle lokalnego abdullah kebsa robią lepiej. Oderwanie od rzeczywistości was dopiero zacznie smagać.",0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",249.0,33.0,,,,,,
788.0,Ewa_zodiak_ryby,"Dziękujemy, pani Wiolu. Na to, jako prawaki, liczyliśmy.",0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",56.0,8.0,,,,,,
790.0,Caro25555,Prezydent samozwaniec 🤣🤣🤣,0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",25.0,3.0,,,,,,
792.0,col_Kwiatkos,"To może kurwa Ty zrozum, o czym mówisz! Raz mam prawo do własnej decyzji, a po chwili go nie mam! Ja nie jestem agresywny ale kurwa DOSADNY! Rozumiesz to pojęcie? I w przeciwieństwie jestem szczęśliwy, a inni niech sobie żyją własnym życiem. Ode mnie kurwa z daleka. Jasne?",0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",273.0,48.0,,,,,,
793.0,Karol52580331,Kupiłbym tak mieszkanie licząc na to że kopnie w kalendarz poprzedni właściciel. Na to właśnie liczył Nawrocki..takie procedery były znane-wykup bo np dziadek nieporadny i za wykup i dożywotnie mieszkanie w tym lokalu nowy właściciel tylko czynsz płacił i czekał az umrze dziadek,0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",279.0,43.0,,,,,,
794.0,Napowrocie22,O tak zayebisty był. Świeży nowy propolski katolicki prawy i wogole. Jesteście tak śmieszni że na smiechometrze skali zabrakło #NawrockiPrezydent2025,0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",149.0,20.0,,,,,,
824.0,Adrian599659032,Czyli to pani odpowiada za tą fatalną kampanię? Masakra.,0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",56.0,9.0,,,,,,
826.0,Olkuski122574,"Przepraszam to za mało. Powiedzieć że kampania w wykonaniu sztabu PO była słaba to nic nie powiedzieć. . Może miał rację tutaj ktoś na X że kot Kaczyńskiego też by wygrał gdyby go wystawili. I w ogóle…., już to wycinanie godziny religii ze szkoły na siłę mi się nie podobało.",0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",275.0,50.0,,,,,,
828.0,AwSendra90776,"OK szkoda tylko ze nie udało się zastopować ,,pocałunku śmierci "" od betonu komunistycznego obecnej lewicy .To niestety ale zadecydowało !!!!!!",0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",143.0,21.0,,,,,,
829.0,Tomasz83400582,Spróbujcie może znowu za 5 lat.,0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",31.0,6.0,,,,,,
831.0,MaRkY_099,"Trzaskowski w dużej mierze przegrał przez swoje własne decyzje jako prezydent Warszawy, które przylepiły mu miano tęczowego.",0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",124.0,17.0,,,,,,
832.0,ZbyszeKrasowski,Chodziło o arabów.,0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",18.0,3.0,,,,,,
833.0,mati_mat90,I właśnie dlatego będą przegrywać każde kolejne wybory. Jebane jaśniepaństwo. Tylko szczuć i obrażać potrafią.,0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",110.0,15.0,,,,,,
861.0,MWosPL,flaga niemiecka była i nie ma No i teraz jest dobrze Racibórz rządzony - a jakże - przez PO.,49,1269,192,1510.0,"Jun 1, 2025 · 4:27 PM UTC",92.0,19.0,,,,,,
862.0,igo232323,O tym piszesz ?,0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",15.0,4.0,,,,,,
863.0,Bartosz2050,"Macie tu na X tyle ogarniętych chłopaczków, którzy umieją w internety i za frajer robią lepszą kampanię niż Wy tę za miliony. Boli, bo wyglądało to na sabotaż i budziło we mnie wiarę w teorię spiskową, której się boję - lata temu Tusk i Kaczyński podzielili się „raz wy, raz my”.",0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",279.0,51.0,,,,,,
867.0,TeslaKedar,"Ty ze swoimi 9 cm w pobudzeniu możesz dłubać ...Ania wieku 13 lat nie ruchales ani w późniejszym, prawiczku mentalny...książki czytał 🤣 Oderwany od rzeczywistości tłuku książkowy ! Czytanie to nie wykładnia inteligencji , Trzaskowski czytał i zostal przegrywam jak ty 🤣",0,0,0,0.0,"Jun 3, 2025 · 12:13 PM UTC",269.0,42.0,,,,,,
894.0,ZuziaGubin,Drugi raz z rządu te same błędy!,0,0,0,0.0,"Jun 3, 2025 · 12:14 PM UTC",32.0,7.0,,,,,,
895.0,Foliarz85,To się jeszcze zdziwisz.,0,0,0,0.0,"Jun 3, 2025 · 12:14 PM UTC",24.0,4.0,,,,,,
896.0,mojemorze,Tolerancyjni wyborcy @trzaskowski_ i @donaldtusk,0,0,0,0.0,"Jun 3, 2025 · 12:14 PM UTC",48.0,5.0,,,,,,
929.0,aaron_pawe,Rozróby powodują ludzie z PO KO Lewica oraz Antifa oraz środowiska lewactwa Dla nich normalność jest nie normalna dla nich najważniejsze to nienormalność to normalność,0,0,0,0.0,"Jun 3, 2025 · 12:14 PM UTC",167.0,25.0,,,,,,
930.0,jarkopanski,"Jeszcze nigdy tak niewielu nie zrobiło tak wiele, by przy takim zapleczu medialno-rządowym przegrać wybory.",0,0,0,0.0,"Jun 3, 2025 · 12:14 PM UTC",107.0,15.0,,,,,,
931.0,Jaro01090106,Ja bym jeszcze dodał aktywność poseł Gajewskiej…naprawdę szacun…,0,0,0,0.0,"Jun 3, 2025 · 12:14 PM UTC",64.0,8.0,,,,,,
933.0,JacoolB70,No to moga miec przechlapane bo pis nie okaze litosci…,0,0,0,0.0,"Jun 3, 2025 · 12:14 PM UTC",54.0,10.0,,,,,,
934.0,Magda_PYRA,"Tylu ludzi tutaj puszczało genialne spiny. Wystarczyło skorzystać... puścić dalej. Ale nie, buta przekonanych o skuteczności kampanii z lat 90-tych nie pozwoliła skorzystać z darmowego wsparcia genialnych ludzi.",0,0,0,0.0,"Jun 3, 2025 · 12:14 PM UTC",211.0,28.0,,,,,,
935.0,St_Janecki,Mała modyfikacja Prezydenci według wieku: Kwaśniewski - 41 lat Nawrocki - 42 lata Duda - 43 lata Wałęsa - 47 lat 2-godzinny Trzaskowski - 53 lata Kaczyński - 56 lat Komorowski - 58 lat ___________________________________ Nie dla psa kiełbasa Tusk - 68 lat.,0,51,4,55.0,"Jun 3, 2025 · 11:17 AM UTC",256.0,43.0,,,,,,
964.0,6cryptopirate9_,Gdzie finalne wyniki?,0,0,0,0.0,"Jun 3, 2025 · 12:14 PM UTC",21.0,3.0,,,,,,
965.0,superseeder765,"Dobra wiola, przeprosiłaś, to wypierdalaj teraz",0,0,0,0.0,"Jun 3, 2025 · 12:14 PM UTC",47.0,6.0,,,,,,
966.0,SENATpolebitwy,"Zwycięzcy II tury wyborów prezydenckich w podziale na okręgi do Senatu 🟦 51 – Karol Nawrocki 🟧 49 – Rafał Trzaskowski Tak jak ogólnie, tak i na tym poziomie przewaga prezydenta elekta jest minimalna. Przypomnę – pięć lat temu było 50:50. #Wybory2025",10,19,8,37.0,"Jun 2, 2025 · 3:19 PM UTC",249.0,42.0,,,,,,
1000.0,kamils74,Trzaskowski miękki dyd jest.,0,0,0,0.0,"Jun 3, 2025 · 12:14 PM UTC",28.0,4.0,,,,,,
2.0,marek5692,"Brakowało mocnych informacji o sukcesach rządu Tuska. Na terenach powodziowych, gdzie ludzie sami widzieli sukces odbudowy wygrał Trzaskowski. ""Propaganda głupcze"".",0,26,8,34.0,"Jun 3, 2025 · 12:20 PM UTC",164.0,20.0,,,,,,
3.0,PogPsych,"Na Mazury to niech se słoiki Warszawskie jeżdżą. My ze wsi, to do Azji, tudzież Ameryki Południowej, latamy.",0,1,1,2.0,"Jun 3, 2025 · 10:18 AM UTC",108.0,18.0,,,,,,
4.0,Tamarajura,"Bardzo dobry, mądry wpis.",0,1,1,2.0,"Jun 3, 2025 · 12:59 PM UTC",25.0,4.0,,,,,,
5.0,d_becher,"świetnych pomysłów, podpowiedzi - za darmo.",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",43.0,6.0,,,,,,
7.0,Domanski_Andrz,"Już w pierwszym roku rządów powstrzymaliśmy zaistniały za rządów PiS wzrost luki VAT. Obserwujemy, wyciągamy wnioski i reagujemy. Dzięki temu luka VAT spadła z 13,5% w 2023 do 6,9% w 2024 r. Pracujemy dalej. Dziękuję pracownikom KAS za służbę w celu zapewnienia dochodów państwa.",115,1148,866,2129.0,"May 21, 2025 · 12:54 PM UTC",279.0,44.0,,,,,,
8.0,kikurenty,"Nie płakusiaj, przecież Rafał Trzaskowski powiedział u Mentzena że podpisze ustawę o tak zwanej mowie nienawiści. A wtedy nie tylko zablokowali by ci konto ale pierdział byś w pasiaki. A Internet zobaczyłbyś za 10 lat po wyjściu za krat.",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",237.0,39.0,,,,,,
10.0,d_becher,"Trzaskowski powinien wygrać, ale z takim zespołem nie miał szans. Do niego pretensje mam tylko o to, ze wywalił Was na pysk po I turze. Już było widać, ze nie dajecie rady. Zero pomysłu, żadnej oferty na młodych Trzeba było słychać podkastów na you-tubie. Tam mieliście kopalnię",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",278.0,47.0,,,,,,
11.0,SPATowiec,"Można Janka @Jan_Pinski lubić, można nim gardzić, ale fakt posiadania ok 3 mln oglądających jego materiały powinien dać @trzaskowski_ i @SlawomirNitras do myślenia. Buta, pycha i arogancja kroczy przed upadkiem, ważna 10 min materiału piped.video/7JXUK30-RKU?si=LrhQ… przez @YouTube",2,25,6,33.0,"Jun 3, 2025 · 8:34 AM UTC",282.0,37.0,,,,,,
12.0,pablo282_,"Gdy babcia miała wąsy, to była dziadkiem 🤣",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",42.0,8.0,,,,,,
13.0,przeczywistosc,"> ""nie dowieźliśmy"" Pani do paczkomatów dowozi? > ""jesteście wspaniałym teamem"" Nie potraficie mówić po polsku, a chcecie prezydenta wybierać?",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",142.0,20.0,,,,,,
15.0,HaanysLach,"Nikt Bolkowi jeszcze nie powiedział, że Trzaskowski przerżnął",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",61.0,8.0,,,,,,
16.0,relaxtime_spa,"@Jakub37298522, rzeczywiście, to co się dzieje na scenie politycznej, potrafi zaskoczyć.",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",88.0,11.0,,,,,,
17.0,MayMike6,Rozmowa Mentzena z Trzaskowski która pokazała że Trzaskowski podpisze ustawę o mowie nienawiści.,0,1,0,1.0,"Jun 2, 2025 · 1:52 PM UTC",96.0,13.0,,,,,,
18.0,kemo1730764,Teraz zaczyna Pan robić to co Trzaskowski... Może jednak warto wyciągnąć lekcje z poprzednich wyborów parlamentarnych? 🤷,0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",120.0,17.0,,,,,,
19.0,kap_amg63,"No surprise, rainbow Bolshevik said in his interview with Mentzen that he is pro George Soros Off to prison for life sounds adequate",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",132.0,23.0,,,,,,
20.0,hugo_hugoap1999,"Zobacz Rafale z kim chciałeś budować tą empatyczną Polskę, rozumiem już skąd te 8 gwiazdek! Bo tylko tyle potrafią uśmiechnięci! Rozumiem to że się dorośli ludzie kłócą, ale żeby obrażać i wylewać hejt na szczęśliwego dzieciaka? żal mi was 🫤",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",241.0,40.0,,,,,,
21.0,pawl_olga,Julki niepocieszone gdyż Trzaskowski obiecywał aborcję na żądanie a że przegrał to są sfrustrowane,0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",98.0,14.0,,,,,,
23.0,PawRog9,samokrytyka musi być by Ryży Wódz był dalej nieomylny. Mieliście wszystko żeby wygrać poza kandydatem i pracowitością. Jak żyć?,0,0,0,0.0,"Jun 3, 2025 · 1:06 PM UTC",127.0,19.0,,,,,,
25.0,JkmMikke,"Nie, nieironicznie - naprawdę dobra robota, każdego z Was. Pan Nitras, p. Lis, p. Giertych, Pani, no i oczywiście WCzc. Kinga Gajewska. Jesteśmy Wam bardzo zobowiązani. Dziękujemy. Proszę ich pozdrowić ode mnie.",0,25,9,34.0,"Jun 3, 2025 · 12:56 PM UTC",211.0,32.0,,,,,,
26.0,Nina_20241,I do Was wszyscy pojedziemy,0,0,0,0.0,"Jun 3, 2025 · 1:06 PM UTC",27.0,5.0,,,,,,
27.0,NigdyWiecejPiS,Nigdy w historii Polska nie miała tak mądrego i wysoko wykwalifikowanego kandydata na prezydenta jak Rafał Trzaskowski. Ale Polacy wolą osiedlowego dresa. Będziecie tego żałowali wiele lat.,0,56,16,72.0,"Jun 3, 2025 · 12:24 PM UTC",189.0,27.0,,,,,,
29.0,Horser_bw,"Rafał był OK. Donald i cała wesoła ferajna hejterów z mentalem Kingi z ziemniakami mu te wybory przegrali...szkoda do, ale walczył dzielnie. Gratulacje.",0,0,0,0.0,"Jun 3, 2025 · 1:06 PM UTC",152.0,23.0,,,,,,
30.0,julekgl,julek @julekgl 1m Replying to @czlowiek__bobr @WiolaPaprocka @trzaskowski_ GIF,0,0,0,0.0,"Jun 3, 2025 · 1:06 PM UTC",78.0,9.0,,,,,,
33.0,USotysik,Wyborca Generała @GrzegorzBraun_ kontra Wyborca Rafalala Kamala Niebinarna Tęczowa Trzaskowska @trzaskowski_ 🫵🤗 DW @KoronyPolskiej #Braun,1,13,1,15.0,"Jun 3, 2025 · 9:44 AM UTC",137.0,15.0,,,,,,
35.0,PaweD03,Żołnierze chyba coś około 70% głosowali na Nawrockiego. W więzieniach Trzaskowski. Trochę dziwne…,0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",97.0,13.0,,,,,,
37.0,rboszke3,"To debile i to coś nazywa się Polakiem!? Potomkowie tych , których ojcowie trafili do Polski na ruskich tankach.",0,2,0,2.0,"Jun 3, 2025 · 12:47 PM UTC",112.0,19.0,,,,,,
39.0,krystianDk,"Ta kampania była oparta na kłamstwie, sprzedawaniu RT jako kogoś kim nie jest i wciskaniu ludziom kitu (przykładowo że niby nie ma zielonego ładu, że pakt migracyjny nas nie dotyczy, że „pójdę w MN”…). O lewym finansowaniu nie wspominając. Może za to trzeba by przeprosić?",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",272.0,45.0,,,,,,
40.0,syrkiewitch,"Chyba robił wszystko czego nie mógł - na przykład nie mógł pójść na większość debat, bo to było zbyt uwłaczające dla czerwonego księciulka",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",138.0,23.0,,,,,,
57.0,Anna__Szostak,Klasa z ciebie dziewucha/chłopak. Tylko troszkę nerwy puszczają. Ale to normalne u pseudokatoli,0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",95.0,13.0,,,,,,
58.0,1988radzio,Taki znakomity że dwa razy przegrał w dodatku z nowicjuszem,0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",59.0,10.0,,,,,,
59.0,nataliaolgach,"Ze wszystkim sie zgadzam. Tak u was dzieje się od lat.Z niczego nie wyciągacie wniosków, nie zauważyliście, że świat się zmienił, nie nadążacie za światem, za zmianami, od lat.Ja qurwa nie mogę pozbierać się z tego, że Rafał przegrał z batyrem. Rafał, podnieś się z tego, i wracaj",0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",280.0,48.0,,,,,,
60.0,d_becher,"oczywiście, ze nie wywalił Was",0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",30.0,5.0,,,,,,
61.0,OzdobaJacek,"Czy @trzaskowski_ jest obecnie na urlopie? Jeśli nie – to dlaczego ma wolne? Jeśli tak – to od czego, skoro kampania się skończyła? 🤔 @warszawa, pytam grzecznie, ale z rosnącym zdziwieniem.",0,1,2,3.0,"Jun 3, 2025 · 1:05 PM UTC",189.0,31.0,,,,,,
63.0,PiotrusPiotrS,Tyle naiwnych osób. Tragedia,0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",28.0,4.0,,,,,,
64.0,szakal_on_the_r,5 dni temu Kaczyński: - Jak Trzaskowski wygra będą mieli władze całkowitą. Będą mieli monopol na władzę Tak być nie może Kaczyński dziś posiadając już swojego prezydenta: - Musimy przejąć władzę Pierdolony hipokryta,0,1,0,1.0,"Jun 3, 2025 · 12:27 PM UTC",215.0,33.0,,,,,,
65.0,JacekK21182107,"PiS wystawił szemranego kandydata a i tak on wygrał. Mieliście wszystko a spierniczyliście. Kaczyński wystawił by kota, też byście wtopili. Może dobrze, bo Polska ma dosyć nieudaczników takich jak wy.",0,0,0,0.0,"Jun 3, 2025 · 1:07 PM UTC",200.0,30.0,,,,,,
67.0,aneczka64,"Tylko się pochwalę: województwo podkarpackie, powiat krośnieński: Nawrocki 45,99% głosów Mentzen 16,58% Trzaskowski 16,01% Braun 9,97% Samo Krosno: Nawrocki 56% Trzaskowski 44% Tak się głosuje!",0,5,12,17.0,"Jun 3, 2025 · 8:04 AM UTC",193.0,25.0,,,,,,
87.0,padrinio,Uczciwy człowiek nie kłamie tak jak Trzaskowski.,0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",48.0,7.0,,,,,,
89.0,nina07676953,"Pan Trzaskowski jest kulturalnym ,inteligentnym,porzadnym czlowiekiem, jest za ucziwy na te czasy.W Polsce ""cholota uwierzyla ze jest elita"".",0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",141.0,18.0,,,,,,
90.0,PanterPedro1,To wynika jedynie z zwyczajnej/złośliwej* logiki (* niepotrzebne skreślić ).,0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",76.0,10.0,,,,,,
93.0,PanPoganek,"Przez dwie godziny był Prezydentem proszę nie umniejszać. Gosia również była pierwszą damą, wielki sukces. Mój prezydent.",0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",121.0,17.0,,,,,,
95.0,ZaPLMundurem,"Z tą waszą uczciwością to bym sie wstrzymałzrobiliście z @NawrockiKn zlodzieja i bandytę, chociaż nie mieliście zadnych dowodów, ale czego oczekiwać od POpaprańców z ziemniakami w DPS i ze świadkiem Murańskim",0,7,0,7.0,"Jun 3, 2025 · 9:31 AM UTC",208.0,31.0,,,,,,
96.0,Piotr778581,"Pani Wiolu,jeśli ten psycholog Rafałka był dłużej niż do końca maja na kontrakcie prosze śmialo korzystać.Dziękujemy za Pani robote,bez tego byśmy nie wygrali.",0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",159.0,23.0,,,,,,
97.0,WojciechSnt,W imieniu całego kraju: dziękuję,0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",32.0,5.0,,,,,,
99.0,Astartewitch,"No i co z tego, skoro przegrał? Zawsze ""prawie połowa"" kogoś wybiera. Wałęsa, kwasniewski, kaczynski, komorowski, Duda - ponad 50% poparcia. Ok, poza Wałęsa, bo on miał 74%. I co? Też wyłaś, że przegral: tymianski, Wałęsa, tusk, kaczynski , komorowski, trzasku?",0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",261.0,41.0,,,,,,
120.0,PKantoe,Spierdalaj!,0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",11.0,1.0,,,,,,
155.0,Astartewitch,Piękne 🤯,0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",8.0,2.0,,,,,,
157.0,indablogcom,POcałunek śmierci takie zaproszenie.,0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",36.0,4.0,,,,,,
159.0,LegaSalvini,"ELEZIONI POLACCHE, GENTILONI ESULTA: “TRUMPIANI BATTUTI’’. MA LA MATTINA DOPO DEVE SBIANCHETTARE La Verità: “L’ex premier su Repubblica dà per vincitore Trzaskowski, poi si corregge sul sito”. Che figura!",0,1,3,4.0,"Jun 3, 2025 · 12:59 PM UTC",204.0,29.0,,,,,,
191.0,EUROPEBIGBOSS,"Szafarowicza później stworzyli i szybko umoczyli. Chronologia to podstawa, by błędów nie popełniać.",0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",99.0,13.0,,,,,,
192.0,IlczakMarek,Za to młodzi wyborcy 18-29 poszli. Frekwencja 76%. I wiadomo na kogo zagłosowali . Mobilizacja widać słaba była. Czyli przyszły wizerunek Prezydenta RP też jest im obojętny,0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",172.0,27.0,,,,,,
193.0,revach0I,"Rafał, z list konfederacji może się uda, spróbuj.",0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",49.0,8.0,,,,,,
197.0,RS12891222,"Nie muszę. Mogę przeprosić za debila kogoś kto głosował za Nawrockim jeśli przyzna się, że jest na tyle popaprany, że popiera kogoś ktoś oszukuje, wyłudza mieszkanie od starszej osoby, był sutenerem i jest uzależniony. Wtedy przeproszę za debila i nazwę go degeneratem",0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",268.0,42.0,,,,,,
198.0,PogPsych,"Pobłyszczałeś w świetle fleszy, a teraz zapierdalaj do roboty, bo taki syf masz w Warszawce, że populacja czeczenów zwiększyła się trzykrotnie.",1,12,0,13.0,"Jun 2, 2025 · 10:45 AM UTC",143.0,21.0,,,,,,
207.0,Roman52557725,"I to jest popierdolone, bo my z żoną, zwolennicy PO, poszliśmy w 2023 roku głosować na Hołownię, bo tak poprosił Tusk. Trywialne? Qrwa, nie! Jestem wściekły.",0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",157.0,26.0,,,,,,
210.0,Primispl,Tu nie o Trzaskowskiego chodzi.,0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",31.0,5.0,,,,,,
228.0,Thavmiel,Zarublika weszła mocno jak widać.,0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",33.0,5.0,,,,,,
229.0,_sportsfollower,12 czerwca 2026 Tusk i Trzaskowski rozpoczna Pakt Migracyjny i poparcie im tak spadnie ze Tusk przestanie byc premierem tak wiec jeszcze rok i ich kariery polityczne dobiegna konca bo nawet ich sympatycy przekonaja sie ze maja w dupie Polske i wykonuja polecenia globalistow,0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",274.0,44.0,,,,,,
230.0,slutriarch,What's wrong with being pro Soros exactly?,0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",42.0,7.0,,,,,,
251.0,Tommy9908485354,Mieliście chujowego kandydata,0,0,0,0.0,"Jun 3, 2025 · 1:08 PM UTC",29.0,3.0,,,,,,
264.0,mejmpl,"Głosów nieważnych było 189 tysięcy, Trzaskowski przegrał wybory o 185 tysięcy głosów",0,1,3,4.0,"Jun 3, 2025 · 1:00 PM UTC",84.0,12.0,,,,,,
265.0,white_lenka,"POLAND’s presidential elections: PRO-EU centrist against MAGA nationalist As in Romania, anti-establishment sentiment in Poland is rising. Pro-European ruling party's Rafal Trzaskowski stands against a nationalist challenger who draws inspiration from U.S. President Donald Trump, Karol Nawrocki. Trzaskowski is narrowly leading Nawrocki. Trzaskowski, 53, the Oxford-educated, focused on women's rights and strong ties with the European Union and NATO. Nawrocki, 42, a historian who has been endorsed by the Trump administration, is a newcomer who wants to have strong ties with Washington. Nawrocki also says he favors continued Polish support for Ukraine's war effort but would not ratify the application of Kiev to join NATO. Trzaskowski, on the other hand, argues that Poland's safety depends on Ukraine joining NATO. The second round of Poland’s presidential elections will happen on June 1. Source: Mario Nafal, Straitstimes",2,17,7,26.0,"May 29, 2025 · 11:58 PM UTC",930.0,135.0,,,,,,
266.0,mkorka99,"Dobrze ze powiedziałeś jakie okręgi, napewno tam nie pojadę",0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",59.0,9.0,,,,,,
273.0,polonizm,"Tak. Zupełnie zignorowaliście zarówno marketing polityczny. Nie macie o tym niestety żadnego pojęcia. Ten kto wymyślił Bonżura i czerwone korale, to amator. Pisowski Zorro i Batman wieszający banery TylkoNieTrzaskowski to mistrzostwo świata. To hasło zresztą też świetne.",0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",271.0,37.0,,,,,,
