id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
540,RobertoAvventu2,"ULTIMA ORA: La presidente della Commissione europea Ursula von der Leyen sarebbe ""nel panico"" dopo la vittoria alle elezioni presidenziali in Polonia del candidato nazionalista di destra Karol Nawrocki. Considera la sua vittoria una ""minaccia"" alla stabilità dell'Unione europea. A me sembra una buona notizia!",18,242,282,542,"Jun 2, 2025 · 6:50 PM UTC",310,45,
541,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,3,41,39,83,"Jun 4, 2025 · 6:49 PM UTC",74,11,
542,DeutscherSchfe3,"Der polnische Präsident Nawrocki: „Mein Polen ist ein Polen, in dem es statt Integrationszentren für Migranten Abschiebezentren für diejenigen gibt, die unser Land zerstören wollen!"" Karol ist ein Schatz.",4,216,25,245,"Jun 3, 2025 · 6:35 AM UTC",204,29,
543,chrzanikx,"Spotkanie Andrzeja Dudy i Karola Nawrockiego. Sądzicie, że Nawrocki będzie lepszym, takim samym czy gorszym prezydentem niż Duda?",6,66,615,687,"Jun 3, 2025 · 7:03 PM UTC",129,18,
544,Magda05918180,Stara raszpla. Tyle.,0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",20,3,
545,PierreMarionnet,"Karol Nawrocki, le nouveau président polonais, exige qu'Ursula et l'UE respectent la souveraineté des nations européennes et les valeurs chrétiennes. Bravo. Ca part fort !",64,2668,204,2936,"Jun 3, 2025 · 6:10 PM UTC",171,25,
546,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,273,9825,730,10828,"Jun 3, 2025 · 11:57 AM UTC",162,24,
547,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,29,12,41,"Jun 4, 2025 · 6:42 PM UTC",173,26,
548,HubnerrMax,"Czegoś takiego jeszcze nie było! Prezydent Elekt Karol Nawrocki dostał mnóstwo gratulacji od zagranicznych przywódców na X, a my mielismy zaszczyt obserwować jego odpowiedzi. Doskonałe, inteligentne i wskazujące na twardy kierunek polityki zagranicznej. Zapraszam na nitkę.",7,182,14,203,"Jun 4, 2025 · 4:35 PM UTC",273,36,
549,lisieckipawel,"Z cyklu najgłupsze wypowiedzi: Lech Wałęsa zapytany o to, jakiej rady udzieliłby Prezydentowi Elektowi, odpowiedział, że Karol Nawrocki powinien zrezygnować z funkcji i przeprosić Rafała Trzaskowskiego. #WyboryPrezydenckie2025",7,81,47,135,"Jun 3, 2025 · 7:29 PM UTC",226,27,
550,Load newest,Brak treści,0,0,0,0,,11,2,
551,RatelRatels,"Człowieku @szymon_holownia przepierdoliliśmy też przez ciebie! Jakbyś nie startował, to byś nie udowodnił matematycznie, że masz mniej niż 5% i Nawrocki traciłby poparcie u swoich, zalecając się do twoich 15%! Odchudź rząd z @McGramat . Tak na początek!",0,9,8,17,"Jun 4, 2025 · 6:22 PM UTC",253,38,
552,madforfree,"La vittoria di Karol Nawrocki in Polonia è cruciale perché dimostra che le campagne aggressive (come quella di Trzaskowski contro di lui) incentrate su questioni come il riarmo anziché sui temi che interessano ai cittadini, in Europa non pagano più. I leader Ue devono tenerne conto. Oggi su @LaVeritaWeb",3,53,8,64,"Jun 4, 2025 · 6:51 AM UTC",304,49,
553,albinkurti,"Congratulations to Karol Nawrocki @NawrockiKn on his election as Poland’s next President. During my visits to , I’ve seen the country’s steady progress and growing role in Europe. I look forward to continuing to strengthen the relations between Kosova and Poland.",0,3,0,3,"Jun 4, 2025 · 6:57 PM UTC",263,41,
554,Georg_Pazderski,"Polens neuer Präsident KAROL NAWROCKI: promovierter Historiker, Sportler (PL Juniorenmeister im Schwergewichtsboxen, Fußball). Parteilos, patriotisch, pro-christlich, gegen Abtreibung, gleichgeschlechtliche Ehe, Sexualisierung von Kindern. VORBILD",7,184,91,282,"Jun 4, 2025 · 10:54 AM UTC",247,24,
555,rshereme,"An important analysis of what happened in the Polish elections. Some commentators claim that nothing significant occurred — that one PiS-affiliated president, Nawrocki, will simply replace another, Duda. 1/n",13,307,48,368,"Jun 3, 2025 · 3:37 PM UTC",207,29,
556,JanuszZ64,"Mi jest bardzo lekko, mieszkam w gminie Brańsk gdzie prez. Nawrocki osiągnął 90,76%. Cały Brańsk obwieszony flagami państwowymi jak na jakieś święto.",0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",149,22,
557,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,29,12,41,"Jun 4, 2025 · 6:42 PM UTC",173,26,
558,Andruszkiew2,"Pamiętam z jakim niesmakiem oglądałem fragment debaty Trzaskowski-Nawrocki, gdzie RT mówił „ale Zielonego Ładu nie ma” zamiast zapytać Nawrockiego co mu się kurwa nie podoba w żywności bez chemii, czystych rzekach i powietrzu. Tak nas zepchnęli do narożnika.",0,0,1,1,"Jun 3, 2025 · 6:25 PM UTC",258,38,
559,RokitaJan87884,Ten stary schorowany człowiek dalej mieszkał w tym mieszkaniu . A ten niby zły Nawrocki płacił przez wiele lat czynsz i nie wyrzucił go z mieszkania. Tak jak robiono w miastach np Warszawie. Ale żeby to wiedzieć to tzreba mieć rozum i nie dawać się omamić taki tuskom.,0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",268,48,
560,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,3,42,39,84,"Jun 4, 2025 · 6:49 PM UTC",74,11,
561,HubnerrMax,"1. Na początku Karol Nawrocki podziękował za gratulacje Prezydentowi USA, Donaldowi Trumpowi. Co nie dziwi, wiedząc że Donald Trump poparł Karola Nawrockiego w czasie kampanii i znając jego twarde stanowisko ws. powrotu Polski do transatlantyckiej polityki bezpieczeństwa.",0,19,1,20,"Jun 4, 2025 · 4:38 PM UTC",272,37,
562,tomalxbr,"Le nouveau président polonais, Karol Nawrocki, a appelé l'Union européenne à respecter la souveraineté des nations européennes et les valeurs chrétiennes.",5,153,14,172,"Jun 4, 2025 · 12:35 PM UTC",154,21,
563,therepcakus,"Fake, Nawrocki by powiedział: nie będziemy się bawić w żadne pozwy, będziemy się napierdalać",0,0,0,0,"Jun 4, 2025 · 6:58 PM UTC",92,14,
564,Artur71676040,Tak? Ciekawe dlaczego pod koniec 2017 roku Nawrocki miałby coś takiego wrzucać jak zgoda kibiców Wisły i Lechii zakończyła się w 2016;),0,0,0,0,"Jun 4, 2025 · 6:58 PM UTC",135,22,
565,HubnerrMax,"Wiecie że obserwuje mnie już od dawna Karol Nawrocki, od teraz Prezydent Elekt Rzeczpospolitej?",1,8,10,19,"Jun 4, 2025 · 6:44 PM UTC",95,14,
566,SzyCules,czy można mieć większą aurę niż Pan Prezydent Elekt dr Karol Nawrocki?,1,14,25,40,"Jun 3, 2025 · 9:12 PM UTC",70,12,
567,kalinowski__,Ładne. Karol Nawrocki pod Kękę robi robotę.,2,79,3,84,"Jun 4, 2025 · 1:44 PM UTC",43,7,
568,KoneserUnii,PILNE Prezydent Elekt Nawrocki będzie pozywał tych co Go nazywali Sutenerem,14,385,257,656,"Jun 4, 2025 · 3:59 PM UTC",75,11,
569,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,4,42,39,85,"Jun 4, 2025 · 6:49 PM UTC",74,11,
570,AfD,"+++ AfD-Bundessprecher gratulieren Karol Nawrocki zur Wahl! +++ Die Bundessprecher der Alternative für Deutschland, Tino Chrupalla und Dr. Alice Weidel, zur Wahl von Karol Nawrocki: „Wir gratulieren Herrn Dr. Nawrocki zu seiner Wahl zum neuen Staatspräsidenten Polens! Die hohe Wahlbeteiligung unterstreicht die Bedeutung dieser Wahlentscheidung des polnischen Volkes – Europa ist in Bewegung, und das ist gut so. Wir wünschen Herrn Dr. Nawrocki für sein neues Amt eine gute Hand sowie den Mut und die Größe zu einer vertrauensvollen Kooperation für eine europäische Zukunft in Freiheit und Sicherheit, die alte Gräben endlich überwindet.“",33,737,185,955,"Jun 2, 2025 · 2:49 PM UTC",639,93,
571,papi97666260,@grok czy w internecie są jednoznaczne dowody o tym ze Nawrocki był sutenerem?,0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",78,13,
572,Monika157354,"Polecam po prostu Karol Nawrocki, ewentualnie prezydent elekt? Ale zanim to, doinformuj sie kim jest sutener.",0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",109,16,
573,tomalxbr,"Le nouveau président polonais, Karol Nawrocki, a appelé l'Union européenne à respecter la souveraineté des nations européennes et les valeurs chrétiennes.",5,153,14,172,"Jun 4, 2025 · 12:35 PM UTC",154,21,
574,johnsmiths74,"Teraz jest najlepszy czas na zmianę prezesa PiS. @OficjalnyJK odchodzi na funkcję honorowego prezesa w glorii chwały po zwycięstwie Nawrockiego, stery PiS przejmuje @CzarnekP z energią jak Nawrocki i na tej samej fali porywa wyborców prawicy. To można zrobić w tydzień, dwa.",2,26,29,57,"Jun 4, 2025 · 6:06 PM UTC",274,42,
575,HubnerrMax,"Wiecie że obserwuje mnie już od dawna Karol Nawrocki, od teraz Prezydent Elekt Rzeczpospolitej?",1,8,10,19,"Jun 4, 2025 · 6:44 PM UTC",95,14,
576,MurzynfrogXXX,Pan Nawrocki jeszcze oficjalnie nie objął urzędu a już mamy poradniki jak sport może pomagać w codziennych sytuacjach. Świetna sprawa.,3,45,7,55,"Jun 4, 2025 · 11:07 AM UTC",134,20,
577,D45754420,"Dobrze, że będzie Nawrocki i cieszę się że odchodzi prezydent ukrainu na uchodztwie Andrij Dudenko",0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",98,15,
578,Kolodziejski_,"Jedyne takie miejsce w Warszawie, gdzie wygrał Nawrocki. Gratulacje dla mieszkańców Rembertowa. Ocaliliście honor stolicy.",1,46,7,54,"Jun 4, 2025 · 2:56 PM UTC",122,15,
579,Yani72070589,"Tym razem zgadzam się z Panem, a nie ze Sławomirem. Kaczyński jest skazany na Konfederację i będzie musiał pójść na kompromis. Poza tym Duda był prezydentem PiS-u, a Karol Nawrocki będzie prezydentem PiS, Konferedacji i Korony. Nadaje sie na arbitra i spoiwo",0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",258,42,
580,eduardomenoni,"ÚLTIMA HORA: El nuevo presidente de Polonia, Karol Nawrocki, se une al movimiento de Trump: “HAREMOS QUE EUROPA VUELVA A SER GRANDE, porque eso es lo que Europa merece”",5,800,5,810,"Jun 3, 2025 · 4:29 PM UTC",168,29,
581,AlertaNews24,"| AHORA: El presidente electo de Polonia, Nawrocki: ""Estimado Presidente Zelensky, espero continuar la asociación entre nuestros países, basada en el respeto y el entendimiento mutuos. Creo que se requiere no solo un buen diálogo, sino también resolver problemas históricos pendientes. Polonia ha sido el mayor apoyo de Ucrania contra la agresión rusa; ninguna otra nación comprende esta amenaza mejor que nosotros, y esperamos podamos continuar trabajando juntos por el bien común para resolver el pasado inestable y construir un futuro seguro juntos"".",28,538,53,619,"Jun 3, 2025 · 1:28 PM UTC",553,83,
582,RobertoAvventu2,"ULTIMA ORA: La presidente della Commissione europea Ursula von der Leyen sarebbe ""nel panico"" dopo la vittoria alle elezioni presidenziali in Polonia del candidato nazionalista di destra Karol Nawrocki. Considera la sua vittoria una ""minaccia"" alla stabilità dell'Unione europea. A me sembra una buona notizia!",18,242,282,542,"Jun 2, 2025 · 6:50 PM UTC",310,45,
583,Load newest,Brak treści,0,0,0,0,,11,2,
584,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,4,42,39,85,"Jun 4, 2025 · 6:49 PM UTC",74,11,
585,DeutscherSchfe3,"Der polnische Präsident Nawrocki: „Mein Polen ist ein Polen, in dem es statt Integrationszentren für Migranten Abschiebezentren für diejenigen gibt, die unser Land zerstören wollen!"" Karol ist ein Schatz.",4,216,25,245,"Jun 3, 2025 · 6:35 AM UTC",204,29,
586,chrzanikx,"Spotkanie Andrzeja Dudy i Karola Nawrockiego. Sądzicie, że Nawrocki będzie lepszym, takim samym czy gorszym prezydentem niż Duda?",6,66,615,687,"Jun 3, 2025 · 7:03 PM UTC",129,18,
587,Magda05918180,Stara raszpla. Tyle.,0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",20,3,
588,PierreMarionnet,"Karol Nawrocki, le nouveau président polonais, exige qu'Ursula et l'UE respectent la souveraineté des nations européennes et les valeurs chrétiennes. Bravo. Ca part fort !",64,2668,204,2936,"Jun 3, 2025 · 6:10 PM UTC",171,25,
589,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,273,9824,730,10827,"Jun 3, 2025 · 11:57 AM UTC",162,24,
590,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,29,12,41,"Jun 4, 2025 · 6:42 PM UTC",173,26,
591,HubnerrMax,"Czegoś takiego jeszcze nie było! Prezydent Elekt Karol Nawrocki dostał mnóstwo gratulacji od zagranicznych przywódców na X, a my mielismy zaszczyt obserwować jego odpowiedzi. Doskonałe, inteligentne i wskazujące na twardy kierunek polityki zagranicznej. Zapraszam na nitkę.",7,182,14,203,"Jun 4, 2025 · 4:35 PM UTC",273,36,
592,lisieckipawel,"Z cyklu najgłupsze wypowiedzi: Lech Wałęsa zapytany o to, jakiej rady udzieliłby Prezydentowi Elektowi, odpowiedział, że Karol Nawrocki powinien zrezygnować z funkcji i przeprosić Rafała Trzaskowskiego. #WyboryPrezydenckie2025",7,81,47,135,"Jun 3, 2025 · 7:29 PM UTC",226,27,
593,RatelRatels,"Człowieku @szymon_holownia przepierdoliliśmy też przez ciebie! Jakbyś nie startował, to byś nie udowodnił matematycznie, że masz mniej niż 5% i Nawrocki traciłby poparcie u swoich, zalecając się do twoich 15%! Odchudź rząd z @McGramat . Tak na początek!",0,9,8,17,"Jun 4, 2025 · 6:22 PM UTC",253,38,
594,madforfree,"La vittoria di Karol Nawrocki in Polonia è cruciale perché dimostra che le campagne aggressive (come quella di Trzaskowski contro di lui) incentrate su questioni come il riarmo anziché sui temi che interessano ai cittadini, in Europa non pagano più. I leader Ue devono tenerne conto. Oggi su @LaVeritaWeb",3,53,8,64,"Jun 4, 2025 · 6:51 AM UTC",304,49,
595,albinkurti,"Congratulations to Karol Nawrocki @NawrockiKn on his election as Poland’s next President. During my visits to , I’ve seen the country’s steady progress and growing role in Europe. I look forward to continuing to strengthen the relations between Kosova and Poland.",0,3,0,3,"Jun 4, 2025 · 6:57 PM UTC",263,41,
596,Georg_Pazderski,"Polens neuer Präsident KAROL NAWROCKI: promovierter Historiker, Sportler (PL Juniorenmeister im Schwergewichtsboxen, Fußball). Parteilos, patriotisch, pro-christlich, gegen Abtreibung, gleichgeschlechtliche Ehe, Sexualisierung von Kindern. VORBILD",7,185,91,283,"Jun 4, 2025 · 10:54 AM UTC",247,24,
597,rshereme,"An important analysis of what happened in the Polish elections. Some commentators claim that nothing significant occurred — that one PiS-affiliated president, Nawrocki, will simply replace another, Duda. 1/n",13,307,48,368,"Jun 3, 2025 · 3:37 PM UTC",207,29,
598,JanuszZ64,"Mi jest bardzo lekko, mieszkam w gminie Brańsk gdzie prez. Nawrocki osiągnął 90,76%. Cały Brańsk obwieszony flagami państwowymi jak na jakieś święto.",0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",149,22,
599,Andruszkiew2,"Pamiętam z jakim niesmakiem oglądałem fragment debaty Trzaskowski-Nawrocki, gdzie RT mówił „ale Zielonego Ładu nie ma” zamiast zapytać Nawrockiego co mu się kurwa nie podoba w żywności bez chemii, czystych rzekach i powietrzu. Tak nas zepchnęli do narożnika.",0,0,1,1,"Jun 3, 2025 · 6:25 PM UTC",258,38,
600,RokitaJan87884,Ten stary schorowany człowiek dalej mieszkał w tym mieszkaniu . A ten niby zły Nawrocki płacił przez wiele lat czynsz i nie wyrzucił go z mieszkania. Tak jak robiono w miastach np Warszawie. Ale żeby to wiedzieć to tzreba mieć rozum i nie dawać się omamić taki tuskom.,0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",268,48,
601,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,4,43,39,86,"Jun 4, 2025 · 6:49 PM UTC",74,11,
602,Janowycz,"Trudno było nie słyszeć waszych kłamstw. Wyliście na każdym rogu: Nawrocki zrobił dziecko szesnastolatce! Nawrocki mobbingował pracownika IPN! Nawrocki zabił i zakopał sąsiada, któremu.. Nawrocki ukradł mieszkanie! Nawrocki ćpun wciągał kokainę na debacie! 1/2",0,0,0,0,"Jun 4, 2025 · 7:00 PM UTC",260,34,
603,MarcinPrzybylek,"Trzeba przyznać, że Daniel Nawrocki zrobił OGROMNĄ robotę w kampanii jego ojca. To nie opinia, to fakt.",0,30,11,41,"Jun 4, 2025 · 1:49 PM UTC",103,17,
604,PrawaStronaa,"Karol Nawrocki przygotowuje pozwy dla ludzi którzy publicznie w kampanii nazywali go ""gangusem"" i ""sutenerem""",28,572,328,928,"Jun 4, 2025 · 2:47 PM UTC",109,15,
605,MurzynfrogXXX,Karol Nawrocki zyskuje w moich oczach. KęKę GOAT.,9,142,78,229,"Jun 4, 2025 · 2:41 PM UTC",49,8,
606,Georg_Pazderski,"Polens neuer Präsident KAROL NAWROCKI: promovierter Historiker, Sportler (PL Juniorenmeister im Schwergewichtsboxen, Fußball). Parteilos, patriotisch, pro-christlich, gegen Abtreibung, gleichgeschlechtliche Ehe, Sexualisierung von Kindern. VORBILD",7,185,91,283,"Jun 4, 2025 · 10:54 AM UTC",247,24,
607,alephnewsmedia,ATENȚIE: Nicușor Dan și Karol Nawrocki se felicită reciproc pentru victoria în alegeri #nicusordan #karolnawrocki #alegeri alephnews.ro/guvern/nicusor-…,0,0,0,0,"Jun 4, 2025 · 7:00 PM UTC",152,17,
608,kalinowski__,Ładne. Karol Nawrocki pod Kękę robi robotę.,2,79,3,84,"Jun 4, 2025 · 1:44 PM UTC",43,7,
609,KoneserUnii,PILNE Prezydent Elekt Nawrocki będzie pozywał tych co Go nazywali Sutenerem,14,386,257,657,"Jun 4, 2025 · 3:59 PM UTC",75,11,
610,AfD,"+++ AfD-Bundessprecher gratulieren Karol Nawrocki zur Wahl! +++ Die Bundessprecher der Alternative für Deutschland, Tino Chrupalla und Dr. Alice Weidel, zur Wahl von Karol Nawrocki: „Wir gratulieren Herrn Dr. Nawrocki zu seiner Wahl zum neuen Staatspräsidenten Polens! Die hohe Wahlbeteiligung unterstreicht die Bedeutung dieser Wahlentscheidung des polnischen Volkes – Europa ist in Bewegung, und das ist gut so. Wir wünschen Herrn Dr. Nawrocki für sein neues Amt eine gute Hand sowie den Mut und die Größe zu einer vertrauensvollen Kooperation für eine europäische Zukunft in Freiheit und Sicherheit, die alte Gräben endlich überwindet.“",33,737,185,955,"Jun 2, 2025 · 2:49 PM UTC",639,93,
611,papi97666260,@grok czy w internecie są jednoznaczne dowody o tym ze Nawrocki był sutenerem?,0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",78,13,
612,Monika157354,"Polecam po prostu Karol Nawrocki, ewentualnie prezydent elekt? Ale zanim to, doinformuj sie kim jest sutener.",0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",109,16,
613,tomalxbr,"Le nouveau président polonais, Karol Nawrocki, a appelé l'Union européenne à respecter la souveraineté des nations européennes et les valeurs chrétiennes.",5,153,14,172,"Jun 4, 2025 · 12:35 PM UTC",154,21,
614,johnsmiths74,"Teraz jest najlepszy czas na zmianę prezesa PiS. @OficjalnyJK odchodzi na funkcję honorowego prezesa w glorii chwały po zwycięstwie Nawrockiego, stery PiS przejmuje @CzarnekP z energią jak Nawrocki i na tej samej fali porywa wyborców prawicy. To można zrobić w tydzień, dwa.",2,26,29,57,"Jun 4, 2025 · 6:06 PM UTC",274,42,
615,HubnerrMax,"Wiecie że obserwuje mnie już od dawna Karol Nawrocki, od teraz Prezydent Elekt Rzeczpospolitej?",1,8,11,20,"Jun 4, 2025 · 6:44 PM UTC",95,14,
616,MurzynfrogXXX,Pan Nawrocki jeszcze oficjalnie nie objął urzędu a już mamy poradniki jak sport może pomagać w codziennych sytuacjach. Świetna sprawa.,3,45,7,55,"Jun 4, 2025 · 11:07 AM UTC",134,20,
617,Load newest,Brak treści,0,0,0,0,,11,2,
618,johnsmiths74,"Teraz jest najlepszy czas na zmianę prezesa PiS. @OficjalnyJK odchodzi na funkcję honorowego prezesa w glorii chwały po zwycięstwie Nawrockiego, stery PiS przejmuje @CzarnekP z energią jak Nawrocki i na tej samej fali porywa wyborców prawicy. To można zrobić w tydzień, dwa.",3,26,29,58,"Jun 4, 2025 · 6:06 PM UTC",274,42,
619,D45754420,"Dobrze, że będzie Nawrocki i cieszę się że odchodzi prezydent ukrainu na uchodztwie Andrij Dudenko",0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",98,15,
620,Kolodziejski_,"Jedyne takie miejsce w Warszawie, gdzie wygrał Nawrocki. Gratulacje dla mieszkańców Rembertowa. Ocaliliście honor stolicy.",1,46,7,54,"Jun 4, 2025 · 2:56 PM UTC",122,15,
621,Yani72070589,"Tym razem zgadzam się z Panem, a nie ze Sławomirem. Kaczyński jest skazany na Konfederację i będzie musiał pójść na kompromis. Poza tym Duda był prezydentem PiS-u, a Karol Nawrocki będzie prezydentem PiS, Konferedacji i Korony. Nadaje sie na arbitra i spoiwo",0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",258,42,
622,eduardomenoni,"ÚLTIMA HORA: El nuevo presidente de Polonia, Karol Nawrocki, se une al movimiento de Trump: “HAREMOS QUE EUROPA VUELVA A SER GRANDE, porque eso es lo que Europa merece”",5,799,5,809,"Jun 3, 2025 · 4:29 PM UTC",168,29,
623,AlertaNews24,"| AHORA: El presidente electo de Polonia, Nawrocki: ""Estimado Presidente Zelensky, espero continuar la asociación entre nuestros países, basada en el respeto y el entendimiento mutuos. Creo que se requiere no solo un buen diálogo, sino también resolver problemas históricos pendientes. Polonia ha sido el mayor apoyo de Ucrania contra la agresión rusa; ninguna otra nación comprende esta amenaza mejor que nosotros, y esperamos podamos continuar trabajando juntos por el bien común para resolver el pasado inestable y construir un futuro seguro juntos"".",28,538,53,619,"Jun 3, 2025 · 1:28 PM UTC",553,83,
624,RobertoAvventu2,"ULTIMA ORA: La presidente della Commissione europea Ursula von der Leyen sarebbe ""nel panico"" dopo la vittoria alle elezioni presidenziali in Polonia del candidato nazionalista di destra Karol Nawrocki. Considera la sua vittoria una ""minaccia"" alla stabilità dell'Unione europea. A me sembra una buona notizia!",18,242,282,542,"Jun 2, 2025 · 6:50 PM UTC",310,45,
625,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,4,44,40,88,"Jun 4, 2025 · 6:49 PM UTC",74,11,
626,DeutscherSchfe3,"Der polnische Präsident Nawrocki: „Mein Polen ist ein Polen, in dem es statt Integrationszentren für Migranten Abschiebezentren für diejenigen gibt, die unser Land zerstören wollen!"" Karol ist ein Schatz.",4,216,25,245,"Jun 3, 2025 · 6:35 AM UTC",204,29,
627,chrzanikx,"Spotkanie Andrzeja Dudy i Karola Nawrockiego. Sądzicie, że Nawrocki będzie lepszym, takim samym czy gorszym prezydentem niż Duda?",6,66,615,687,"Jun 3, 2025 · 7:03 PM UTC",129,18,
628,Magda05918180,Stara raszpla. Tyle.,0,0,0,0,"Jun 4, 2025 · 6:59 PM UTC",20,3,
629,PierreMarionnet,"Karol Nawrocki, le nouveau président polonais, exige qu'Ursula et l'UE respectent la souveraineté des nations européennes et les valeurs chrétiennes. Bravo. Ca part fort !",64,2669,204,2937,"Jun 3, 2025 · 6:10 PM UTC",171,25,
630,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,273,9824,730,10827,"Jun 3, 2025 · 11:57 AM UTC",162,24,
631,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,31,13,44,"Jun 4, 2025 · 6:42 PM UTC",173,26,
632,HubnerrMax,"Czegoś takiego jeszcze nie było! Prezydent Elekt Karol Nawrocki dostał mnóstwo gratulacji od zagranicznych przywódców na X, a my mielismy zaszczyt obserwować jego odpowiedzi. Doskonałe, inteligentne i wskazujące na twardy kierunek polityki zagranicznej. Zapraszam na nitkę.",7,182,14,203,"Jun 4, 2025 · 4:35 PM UTC",273,36,
633,lisieckipawel,"Z cyklu najgłupsze wypowiedzi: Lech Wałęsa zapytany o to, jakiej rady udzieliłby Prezydentowi Elektowi, odpowiedział, że Karol Nawrocki powinien zrezygnować z funkcji i przeprosić Rafała Trzaskowskiego. #WyboryPrezydenckie2025",7,81,47,135,"Jun 3, 2025 · 7:29 PM UTC",226,27,
634,RatelRatels,"Człowieku @szymon_holownia przepierdoliliśmy też przez ciebie! Jakbyś nie startował, to byś nie udowodnił matematycznie, że masz mniej niż 5% i Nawrocki traciłby poparcie u swoich, zalecając się do twoich 15%! Odchudź rząd z @McGramat . Tak na początek!",0,9,8,17,"Jun 4, 2025 · 6:22 PM UTC",253,38,
635,madforfree,"La vittoria di Karol Nawrocki in Polonia è cruciale perché dimostra che le campagne aggressive (come quella di Trzaskowski contro di lui) incentrate su questioni come il riarmo anziché sui temi che interessano ai cittadini, in Europa non pagano più. I leader Ue devono tenerne conto. Oggi su @LaVeritaWeb",3,53,8,64,"Jun 4, 2025 · 6:51 AM UTC",304,49,
636,HubnerrMax,"Czegoś takiego jeszcze nie było! Prezydent Elekt Karol Nawrocki dostał mnóstwo gratulacji od zagranicznych przywódców na X, a my mielismy zaszczyt obserwować jego odpowiedzi. Doskonałe, inteligentne i wskazujące na twardy kierunek polityki zagranicznej. Zapraszam na nitkę.",7,183,14,204,"Jun 4, 2025 · 4:35 PM UTC",273,36,
637,chrzanikx,"Spotkanie Andrzeja Dudy i Karola Nawrockiego. Sądzicie, że Nawrocki będzie lepszym, takim samym czy gorszym prezydentem niż Duda?",6,67,615,688,"Jun 3, 2025 · 7:03 PM UTC",129,18,
638,Gameover1920,"Karol Nawrocki jest dowodem na to że można. Prezydent-Elekt, który obronił Polaków przed Donaldem Tuskiem! Zrobiłeś to chłopak!",0,41,0,41,"Jun 4, 2025 · 2:17 PM UTC",127,18,
639,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,31,13,44,"Jun 4, 2025 · 6:42 PM UTC",173,26,
640,PierreMarionnet,"Karol Nawrocki, le nouveau président polonais, exige qu'Ursula et l'UE respectent la souveraineté des nations européennes et les valeurs chrétiennes. Bravo. Ca part fort !",64,2669,204,2937,"Jun 3, 2025 · 6:10 PM UTC",171,25,
641,Trump_Fact_News,Karoline Leavitt répond au journaliste polonais Marek Wałkuski à propos du nouveau président polonais Karol Nawrocki : « Le président Trump l’a rencontré à la Maison Blanche et lui a dit : “Tu vas gagner parce que tu défends le bon sens.” »,4,250,3,257,"Jun 3, 2025 · 7:59 PM UTC",240,43,
