id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
556,ggrzechu0,"But that weak candidate had behind him the whole PL gov't, public media, 2 biggest private TVs, majority of e-media, local gov'ts in biggest cities, help, NGOs help and illegal financial help to wage smear campaign against Nawrocki and Mentzen and their voters.",0,0,0,0,"Jun 3, 2025 · 1:03 PM UTC",261,43,
557,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",30,1081,172,1283,"Jun 2, 2025 · 7:48 PM UTC",269,40,
558,razonmasfe,"El presidente electo de Polonia, Karol Nawrocki, es un católico provida que ha prometido vetar cualquier ley a favor del aborto o la agenda homosexual. Dijo recientemente “No podemos retirar las cruces de las oficinas polacas”.",12,346,21,379,"Jun 2, 2025 · 7:01 PM UTC",227,36,
559,wloskisen,"nawrocki i jego kurwiszon promują otyłość wśród dzieci, mogliby zadbać o dietę tego pulpecika bo z wiekiem będzie tylko gorzej ;)",0,0,0,0,"Jun 3, 2025 · 1:03 PM UTC",129,21,
560,LEXPRESS,"L’élection de Karol Nawrocki en Pologne, coup dur pour la dynamique européenne l.lexpress.fr/NG0 par @CyrillePluyette l.lexpress.fr/NG0",0,3,1,4,"Jun 3, 2025 · 10:52 AM UTC",135,16,
561,Monika_TeoriaZ,"Nie wolno pisać, że Nawrocki jest prezydentem PiS. To jest prezydent PiS i Konfederacji. To ci ludzie upokorzyli Polskę i Polaków na arenie krajowej i międzynarodowej. I przestańmy się bawić w konwenanse!",5,122,6,133,"Jun 3, 2025 · 4:41 AM UTC",204,32,
562,DawidWildstein,"Republika miała wczoraj 11 procent udziału w rynku. To jest coś niesamowitego. Mogę tylko powtórzyć. To jest gamechanger. To jest dobra wiadomość i można otwierać szampana. Pół miasta już huczy, że w TVNie, po opublikowanych danych oglądalności, wycie, płacz i zgrzytanie zębów No i modły do Tuska różnych Olejnik i innych Wojewódzkich, żeby w końcu zajął się Republiką. Tylko że nie mają Prezydenta! No i boją się USA. Niemniej myślę, że w jakimś zakresie ponownie ruszą na Republikę. Będą stosować absolutnie białoruskie metody i prowokacje. Przy, rzecz jasna, absolutnym milczeniu tej sprzedajnej bandy autorytetów, celebrytów, pracowników różnych NGosów od ""praw obywatelskich"" i ""wolności słowa"", ""liberalnych intelektualistów"" (ćwierć), o cynglach medialnych tej władzy z okolic GW i jej klonów nawet nie wspomnę. Ale znam i przyjaźnie się z ludźmi z Republiki i powiem wam, że nikt się tego nie boi. Bo ta władza jest wciąż bardziej groteskowa niż straszna. No i dziękuję wszystkim widzom tej stacji, którą, z czego jestem dumny, jako stały komentator i publicysta Gazety Polskiej, w jakimś stopniu współtworzę. Dzięki!",0,27,1,28,"Jun 3, 2025 · 12:55 PM UTC",1126,172,
563,Maciej05241800,"Mów o sobie debilu. Bążur przegrałby z koszem na śmieci. Nawrocki nie jest bandytą ty młotku. Bandytami, ubekami otoczona jest koalicja. Czaskoski wygrał w więzieniach!!! Czego nie rozumiesz pajacu?",0,0,0,0,"Jun 3, 2025 · 1:04 PM UTC",198,29,
564,Andruszkiewicz1,"W gminie Kulesze Kościelne w woj. Podlaskim, Karol Nawrocki uzyskał 93% poparcia. Warto brać przykład Podlaskie górą",1,54,32,87,"Jun 3, 2025 · 12:02 PM UTC",116,17,
565,waldemar_buda,"Wiecie dlaczego Tusk nie dowozi obietnic? Blokuje go Karol Nawrocki. A nie przepraszam jeszcze Andrzej Duda, na prawie 100 ustaw wetując 6.",0,56,28,84,"Jun 3, 2025 · 7:21 AM UTC",139,22,
566,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,456,7535,3007,10998,"Jun 2, 2025 · 5:04 PM UTC",274,43,
567,Bob57PL,"Po pierwsze kodeks karny nie został zniesiony. Po drugie, Brauna czeka z pięć wyroków. Niech Nawrocki robi cyrk z siebie samego i ułaskawia jednego przestępcę pięciokrotnie.",0,1,1,2,"Jun 3, 2025 · 12:33 PM UTC",173,26,
568,Morgenstern616,Propozycja polityki mieszkaniowej PiS. Marszałek z PiS z pensją 25000 zł za mieszkanie płaci miastu 300 zł miesięcznie.,2,77,1,80,"Jun 3, 2025 · 12:14 PM UTC",119,18,
569,visegrad24,"Trump sends a message to Poland and its new President Karol Nawrocki: “Congratulations, Poland — you picked a WINNER!”",9,181,56,246,"Jun 3, 2025 · 8:50 AM UTC",118,19,
570,PiotrSpik72,Zobaczcie. Karol Nawrocki wyrwie Polskę z tego neobolszewickiego terroru.,0,17,2,19,"Jun 2, 2025 · 5:37 PM UTC",73,9,
571,FreieWeltNet,Karol Nawrocki wird Polens nächster Präsident.,0,0,1,1,"Jun 3, 2025 · 1:04 PM UTC",46,6,
572,Beatrix_vStorch,"Wenn ich sehe, wer jetzt wie rumjammert wegen der Wahl in Polen, wer die „Demokratie“ gefährdet sieht und „Europa“, dann weiß ich: Das war ein guter Tag für die Demokratie und für Europa. Herzlichen Glückwunsch Präsident Nawrocki.",18,793,180,991,"Jun 2, 2025 · 7:44 AM UTC",230,37,
573,bennyjohnson,BREAKING: Trump-backed right-winger Karol Nawrocki secures victory in Polish presidential election.,24,1314,206,1544,"Jun 2, 2025 · 12:41 PM UTC",99,11,
574,ZentraleV,"Warum unsere kriegsgeilen Medien Polens neuen Präsidenten hassen? Allein schon dafür: „Nawrocki… erklärte nicht nur, er werde keineTruppen zur Friedenssicherung an den Dnjepr schicken, sondern betonte auch, er sehe die Ukraine nicht als Teil der NATO.“rp.pl/polityka/art42438741-s…",3,282,32,317,"Jun 2, 2025 · 8:16 PM UTC",281,36,
575,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",426,11893,910,13229,"Jun 2, 2025 · 5:05 PM UTC",192,30,
576,JudgesSsp,"🟪 Konstytucja nie przestała obowiązywać: Sejm jest Sejmem, rząd jest rządem, a Prezydent nie jest królem ale jednym z wielu organów władzy, o których mowa w Konstytucji. Nie znika także obowiązek przywrócenia praworządnego funkcjonowania państwa, choćby wymagało to jeszcze większej determinacji i umiejętności. Państwa, które nie będzie tolerowało nienawiści, przemocy, naruszania praw mniejszości i tych, którzy są słabsi. prof. Włodzimierz Wróbel, sędzia Sądu Najwyższego, przewodniczący Komisji Kodyfikacyjnej Prawa Karnego. facebook.com/share/19WyNRGnf…",1,68,10,79,"Jun 3, 2025 · 11:56 AM UTC",558,70,
577,skrupulatny,"Długo nie potrafiłem sobie uświadomić, dlaczego tak bardzo przekonujące są zapewnienia pisowców, że Nawrocki będzie łączył Polaków i zakończy podziały jako kandydat obywatelski. I właśnie to sobie uświadomiłem, Dlatego:",0,5,4,9,"Jun 3, 2025 · 12:58 PM UTC",219,29,
578,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",64,1689,191,1944,"Jun 2, 2025 · 6:49 PM UTC",208,35,
579,Load newest,Brak treści,0,0,0,0,,11,2,
580,GregParis75017,"Muszę przyznać ze nie rozumiem kroku prokuratury z wnioskiem do PE/UE o uchylenie immunitetu Grzegorzowi Braunowi? To prokuratura nie wie że dwa dni temu były wybory w których wygrał Karol Nawrocki, i że Grzegorz Braun zostanie Ułaskawiony?",0,2,21,23,"Jun 3, 2025 · 12:04 PM UTC",240,37,
581,JanKot07,"Polska staje się ""sławna"" w świecie...🤔 W Ameryce piszą o nowym prezydencie... Tłumaczenie dla pisowskiego elektoratu który przecież nie zna angielskiego: ""Antyeuropejski chuligan stadionowy, sutener Karol Nawrocki wygrywa wybory prezydenckie w Polsce o włos""...",0,24,3,27,"Jun 3, 2025 · 8:01 AM UTC",262,34,
582,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",426,11894,910,13230,"Jun 2, 2025 · 5:05 PM UTC",192,30,
583,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,23,617,83,723,"Jun 3, 2025 · 11:57 AM UTC",162,24,
584,de_Talleyrand_,"Ryży wczoraj w agresywnym, napastliwym wystąpieniu zapowiedział wojnę do ostatniego żołnierza o władzę dla siebie i dla kliki swoich totumfackich. Wojnę totalną, bez zasad i reguł. Pytanie na dziś jest tylko jedno i to bardzo proste - kto w tej wojnie staje po stronie Polski, a kto po stronie namiestnika Niemiec.",0,5,2,7,"Jun 3, 2025 · 12:46 PM UTC",314,51,
585,GrabowskiPat,"Nawrocki, be extra careful with zelensky, because zelensky can not be trusted Do what is in the best interest of Poland Make Poland Great Again",0,0,0,0,"Jun 3, 2025 · 1:03 PM UTC",143,25,
586,VkaKoval13645,"1.3 Reakcja na ochronę SOP dla Tuska (2022): Nie ma dowodów, by Nawrocki komentował decyzję o przyznaniu Tuskowi ochrony SOP w grudniu 2022 roku. Temat ten był głównie dyskutowany w kontekście politycznym przez PO i PiS.",0,0,0,0,"Jun 3, 2025 · 1:03 PM UTC",220,36,
587,MixeDKD,Linke und Mainstream Medien hassen dieses Bild #Nawrocki #Polen,0,8,2,10,"Jun 3, 2025 · 4:15 AM UTC",63,9,
588,razonmasfe,"El presidente electo de Polonia, Karol Nawrocki, es un católico provida que ha prometido vetar cualquier ley a favor del aborto o la agenda homosexual. Dijo recientemente “No podemos retirar las cruces de las oficinas polacas”.",12,346,21,379,"Jun 2, 2025 · 7:01 PM UTC",227,36,
589,WojciechMucha,"a tutaj przebój, jaki Nawrocki zadedykował NowakowI w swoim wpisie. ""Wielki mały człowiek"". piped.video/watch?v=hG7-lw7f…",0,8,1,9,"Jun 3, 2025 · 10:28 AM UTC",121,14,
590,WojPawelczyk,Fun fact: The new President of Poland Karol Nawrocki is a former boxer 🥊 Strong men create good times!,52,908,168,1128,"Jun 2, 2025 · 11:02 AM UTC",102,19,
591,szachmad,".@RuchOsmiuGwiazd jo nie widzioł. O małej dziewczynce jakieś śmiecie piszą, że skończy w burdelu. Kim, k...., trzeba być, żeby napisać coś takiego.",11,272,93,376,"Jun 3, 2025 · 7:31 AM UTC",147,22,
592,VkaKoval13645,"1.4 Sprawa planowanego zamachu na Tuska w Sopocie (2023): Brak wzmianek, by Nawrocki wypowiadał się na temat Michała B., który groził Tuskowi, lub procesu w Sopocie. Sprawa była szerzej komentowana przez Tuska i media, ale nie przez Nawrockiego. to nie ma znaczenia",0,0,0,0,"Jun 3, 2025 · 1:04 PM UTC",265,42,
593,JackPosobiec,Nawrocki has done it! The nationalist and first-time candidate has just been elected President of Poland,71,5334,304,5709,"Jun 2, 2025 · 9:07 AM UTC",104,16,
594,gasparlfc,karol nawrocki naprawde to wstawil?,1,29,6,36,"Jun 3, 2025 · 9:39 AM UTC",35,5,
595,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",17,218,445,680,"Jun 3, 2025 · 10:01 AM UTC",281,37,
596,Lisa_Viaalpina,"Liebe Frau Behrendt, Glückwünsche sind immer schön—vor allem, wenn sie geschickt verpacken sollen, worum es eigentlich geht. Ihr Jubel für Präsident Nawrocki ist nicht nur eine Gratulation, sondern eine bewundernswerte rhetorische Leistung: Ein Text, der viel von Stärke, Souveränität und Tradition spricht, aber erstaunlich wenig über das, was wirklich zählt—nämlich die Menschen, die davon betroffen sind. Möge seine Amtszeit all das bringen, was Sie sich erhoffen—solange niemand dabei genauer hinsieht, was unter „starker Souveränität“ wirklich verstanden wird. Möge der Stolz auf die Nation nicht zur praktischen Ausrede werden, um kritische Stimmen zu überhören oder Vielfalt als „Störung“ abzutun. Möge die Geschichte als Mahnung dienen—und nicht als bequemes Werkzeug, um die Gegenwart zu ignorieren. Und vor allem: Möge demokratische Polen diesen Präsidenten überstehen.",0,0,0,0,"Jun 3, 2025 · 1:04 PM UTC",879,122,
597,St_Janecki,Mała modyfikacja Prezydenci według wieku: Kwaśniewski - 41 lat Nawrocki - 42 lata Duda - 43 lata Wałęsa - 47 lat 2-godzinny Trzaskowski - 53 lata Kaczyński - 56 lat Komorowski - 58 lat ___________________________________ Nie dla psa kiełbasa Tusk - 68 lat.,1,63,5,69,"Jun 3, 2025 · 11:17 AM UTC",256,43,
598,DoRzeczy_pl,"Nawrocki otrzymał gratulacje z USA. Padły słowa o ""nowym rozdziale"" dorzeczy.pl/swiat/735396/rub…",2,89,4,95,"Jun 3, 2025 · 4:47 AM UTC",97,11,
599,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",426,11894,910,13230,"Jun 2, 2025 · 5:05 PM UTC",192,30,
600,eduardomenoni,"| El presidente electo de Polonia, Karol Nawrocki, dice: “Mi Polonia es una Polonia sin inmigrantes ilegales. Es una Polonia donde en lugar de centros de integración hay centros de deportación para aquellos que quieren destruir nuestra seguridad”.",65,2723,136,2924,"Jun 2, 2025 · 12:48 AM UTC",247,38,
601,Robert06270082,Nie. On nie robi z siebie idioty. On celowo i świadomie kłamie i manipuluje. I dzięki takiemu jak on oraz bierności służb informacyjnych @KPRM_CIR będzie dalej to robić. To m. in. dzięki niemu wygrał Nawrocki a za chwilę upadnie obecny rząd,0,12,3,15,"Jun 3, 2025 · 10:39 AM UTC",240,41,
602,Sluzby_w_akcji,"Dr Karol Nawrocki @NawrockiKn odniósł zwycięstwo w komisji wyborczej zlokalizowanej w Kosowie, gdzie głos oddawali głównie żołnierze Wojska Polskiego. W tym okręgu uzyskał poparcie na poziomie 74,41 proc. Głosami mundurowych i wojskowych wygrał również w województwie podlaskim (61,39%), gdzie mundurowi pełnią służbę na granicy z Białorusią. Warto zaznaczyć, że pierwszy raz w historii naszego kraju, pierwszą damą zostanie funkcjonariuszka. Marta Nawrocka jest funkcjonariuszem KAS. Zdjęcie: Debata / WP Sierż. Rafał Samluk Combat Camera Poland",14,493,55,562,"Jun 2, 2025 · 11:47 AM UTC",546,74,
603,RafaelFontana,"O presidente eleito da Polônia, Karol Nawrocki, aliado de Trump, se comprometeu a deportar os imigrantes ilegais do país. A população o apoiou. Os poloneses avaliam que as deportações trarão mais segurança às cidades.",30,1807,35,1872,"Jun 2, 2025 · 1:40 PM UTC",217,34,
604,RobertoAvventu2,"ULTIMA ORA: La presidente della Commissione europea Ursula von der Leyen sarebbe ""nel panico"" dopo la vittoria alle elezioni presidenziali in Polonia del candidato nazionalista di destra Karol Nawrocki. Considera la sua vittoria una ""minaccia"" alla stabilità dell'Unione europea. A me sembra una buona notizia!",9,163,207,379,"Jun 2, 2025 · 6:50 PM UTC",310,45,
605,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",64,1691,191,1946,"Jun 2, 2025 · 6:49 PM UTC",208,35,
606,Load newest,Brak treści,0,0,0,0,,11,2,
607,ObserwatorXY,"Straszenie starszych ludzi, wzbudzające ogromne emocje wśród nich zdjęcia... PiS zawsze krzywdził słabszych.",0,9,0,9,"Jun 3, 2025 · 12:31 PM UTC",108,13,
608,DawidWildstein,"Republika miała wczoraj 11 procent udziału w rynku. To jest coś niesamowitego. Mogę tylko powtórzyć. To jest gamechanger. To jest dobra wiadomość i można otwierać szampana. Pół miasta już huczy, że w TVNie, po opublikowanych danych oglądalności, wycie, płacz i zgrzytanie zębów No i modły do Tuska różnych Olejnik i innych Wojewódzkich, żeby w końcu zajął się Republiką. Tylko że nie mają Prezydenta! No i boją się USA. Niemniej myślę, że w jakimś zakresie ponownie ruszą na Republikę. Będą stosować absolutnie białoruskie metody i prowokacje. Przy, rzecz jasna, absolutnym milczeniu tej sprzedajnej bandy autorytetów, celebrytów, pracowników różnych NGosów od ""praw obywatelskich"" i ""wolności słowa"", ""liberalnych intelektualistów"" (ćwierć), o cynglach medialnych tej władzy z okolic GW i jej klonów nawet nie wspomnę. Ale znam i przyjaźnie się z ludźmi z Republiki i powiem wam, że nikt się tego nie boi. Bo ta władza jest wciąż bardziej groteskowa niż straszna. No i dziękuję wszystkim widzom tej stacji, którą, z czego jestem dumny, jako stały komentator i publicysta Gazety Polskiej, w jakimś stopniu współtworzę. Dzięki!",0,28,1,29,"Jun 3, 2025 · 12:55 PM UTC",1126,172,
609,Maciej05241800,"Mów o sobie debilu. Bążur przegrałby z koszem na śmieci. Nawrocki nie jest bandytą ty młotku. Bandytami, ubekami otoczona jest koalicja. Czaskoski wygrał w więzieniach!!! Czego nie rozumiesz pajacu?",0,0,0,0,"Jun 3, 2025 · 1:04 PM UTC",198,29,
610,Andruszkiewicz1,"W gminie Kulesze Kościelne w woj. Podlaskim, Karol Nawrocki uzyskał 93% poparcia. Warto brać przykład Podlaskie górą",1,54,32,87,"Jun 3, 2025 · 12:02 PM UTC",116,17,
611,waldemar_buda,"Wiecie dlaczego Tusk nie dowozi obietnic? Blokuje go Karol Nawrocki. A nie przepraszam jeszcze Andrzej Duda, na prawie 100 ustaw wetując 6.",0,56,28,84,"Jun 3, 2025 · 7:21 AM UTC",139,22,
612,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,456,7535,3008,10999,"Jun 2, 2025 · 5:04 PM UTC",274,43,
613,Bob57PL,"Po pierwsze kodeks karny nie został zniesiony. Po drugie, Brauna czeka z pięć wyroków. Niech Nawrocki robi cyrk z siebie samego i ułaskawia jednego przestępcę pięciokrotnie.",0,1,1,2,"Jun 3, 2025 · 12:33 PM UTC",173,26,
614,Morgenstern616,Propozycja polityki mieszkaniowej PiS. Marszałek z PiS z pensją 25000 zł za mieszkanie płaci miastu 300 zł miesięcznie.,2,77,1,80,"Jun 3, 2025 · 12:14 PM UTC",119,18,
615,visegrad24,"Trump sends a message to Poland and its new President Karol Nawrocki: “Congratulations, Poland — you picked a WINNER!”",9,181,56,246,"Jun 3, 2025 · 8:50 AM UTC",118,19,
616,PiotrSpik72,Zobaczcie. Karol Nawrocki wyrwie Polskę z tego neobolszewickiego terroru.,0,17,2,19,"Jun 2, 2025 · 5:37 PM UTC",73,9,
617,FreieWeltNet,Karol Nawrocki wird Polens nächster Präsident.,0,0,1,1,"Jun 3, 2025 · 1:04 PM UTC",46,6,
618,Beatrix_vStorch,"Wenn ich sehe, wer jetzt wie rumjammert wegen der Wahl in Polen, wer die „Demokratie“ gefährdet sieht und „Europa“, dann weiß ich: Das war ein guter Tag für die Demokratie und für Europa. Herzlichen Glückwunsch Präsident Nawrocki.",18,793,180,991,"Jun 2, 2025 · 7:44 AM UTC",230,37,
619,bennyjohnson,BREAKING: Trump-backed right-winger Karol Nawrocki secures victory in Polish presidential election.,24,1314,206,1544,"Jun 2, 2025 · 12:41 PM UTC",99,11,
620,ZentraleV,"Warum unsere kriegsgeilen Medien Polens neuen Präsidenten hassen? Allein schon dafür: „Nawrocki… erklärte nicht nur, er werde keineTruppen zur Friedenssicherung an den Dnjepr schicken, sondern betonte auch, er sehe die Ukraine nicht als Teil der NATO.“rp.pl/polityka/art42438741-s…",3,282,32,317,"Jun 2, 2025 · 8:16 PM UTC",281,36,
621,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",426,11894,910,13230,"Jun 2, 2025 · 5:05 PM UTC",192,30,
622,JudgesSsp,"🟪 Konstytucja nie przestała obowiązywać: Sejm jest Sejmem, rząd jest rządem, a Prezydent nie jest królem ale jednym z wielu organów władzy, o których mowa w Konstytucji. Nie znika także obowiązek przywrócenia praworządnego funkcjonowania państwa, choćby wymagało to jeszcze większej determinacji i umiejętności. Państwa, które nie będzie tolerowało nienawiści, przemocy, naruszania praw mniejszości i tych, którzy są słabsi. prof. Włodzimierz Wróbel, sędzia Sądu Najwyższego, przewodniczący Komisji Kodyfikacyjnej Prawa Karnego. facebook.com/share/19WyNRGnf…",1,68,11,80,"Jun 3, 2025 · 11:56 AM UTC",558,70,
623,skrupulatny,"Długo nie potrafiłem sobie uświadomić, dlaczego tak bardzo przekonujące są zapewnienia pisowców, że Nawrocki będzie łączył Polaków i zakończy podziały jako kandydat obywatelski. I właśnie to sobie uświadomiłem, Dlatego:",0,5,4,9,"Jun 3, 2025 · 12:58 PM UTC",219,29,
624,jciesz,"Dla D. Tuska skłamać to jak splunąć. Pamiętacie jak premier obiecał 53 miliardy wydane w Polsce na budowę elektrowni jądrowej? W ramach kontroli poselskiej dowiedziałem się, że: - to nie konkrety tylko szacunki (prawdopodobnie z czasów poprzedniego rządu), - premier kłamał w sprawie tego, że cokolwiek w tej sprawie ustalił ze spółką budującą elektrownię (zapytałem wprost o treść tych ustaleń, ale otrzymałem tylko wymijającą odp, że premier spółki nie nadzoruje), - powołane naprędce propagandowe Ministerstwo Przemysłu nawet nie powołało zespołu do zajęcia się tą sprawą.",17,530,82,629,"Jun 3, 2025 · 6:18 AM UTC",575,85,
625,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",64,1692,191,1947,"Jun 2, 2025 · 6:49 PM UTC",208,35,
626,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",426,11895,910,13231,"Jun 2, 2025 · 5:05 PM UTC",192,30,
627,eduardomenoni,"| El presidente electo de Polonia, Karol Nawrocki, dice: “Mi Polonia es una Polonia sin inmigrantes ilegales. Es una Polonia donde en lugar de centros de integración hay centros de deportación para aquellos que quieren destruir nuestra seguridad”.",65,2724,136,2925,"Jun 2, 2025 · 12:48 AM UTC",247,38,
628,kamilabovery,"Wystarczy odsłuchać przemówienia Nawrockiego. Tak, Nawrocki kłamał.",0,0,0,0,"Jun 3, 2025 · 1:04 PM UTC",67,7,
629,UpdateNews724,"Poland’s new President Karol Nawrocki: ""My Poland is a Poland without illegal migrants! A Poland with deportation centers for those who want to destroy our safety!""",81,1722,210,2013,"Jun 2, 2025 · 2:43 PM UTC",164,26,
630,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,23,621,83,727,"Jun 3, 2025 · 11:57 AM UTC",162,24,
631,Bede_Zsolti,"A lengyel konzervatív politikus átmegy a vitapódiumon liberális ellenfeléhez, egy LMBTQ zászlót helyez a pódiumra, és azt mondja: „Tessék, itt a zászlód”. Ez a nagy hazafi Karol Nawrocki, Lengyelország megválasztott elnöke. 🥳",0,30,7,37,"Jun 2, 2025 · 8:48 PM UTC",225,32,
632,Trump_Fact_News,"Le président polonais Nawrocki : « Ma Pologne est une Pologne où, au lieu de centres d’intégration pour migrants, il y a des centres de déportation pour ceux qui veulent détruire notre pays ! » La Pologne est entre de bonnes mains.",29,1096,47,1172,"Jun 2, 2025 · 5:33 PM UTC",231,42,
633,JackPosobiec,Nawrocki has done it! The nationalist and first-time candidate has just been elected President of Poland,71,5334,304,5709,"Jun 2, 2025 · 9:07 AM UTC",104,16,
634,szachmad,".@RuchOsmiuGwiazd jo nie widzioł. O małej dziewczynce jakieś śmiecie piszą, że skończy w burdelu. Kim, k...., trzeba być, żeby napisać coś takiego.",11,272,93,376,"Jun 3, 2025 · 7:31 AM UTC",147,22,
635,VkaKoval13645,"1.4 Sprawa planowanego zamachu na Tuska w Sopocie (2023): Brak wzmianek, by Nawrocki wypowiadał się na temat Michała B., który groził Tuskowi, lub procesu w Sopocie. Sprawa była szerzej komentowana przez Tuska i media, ale nie przez Nawrockiego. to nie ma znaczenia",0,0,0,0,"Jun 3, 2025 · 1:04 PM UTC",265,42,
636,gasparlfc,karol nawrocki naprawde to wstawil?,1,29,6,36,"Jun 3, 2025 · 9:39 AM UTC",35,5,
637,Load newest,Brak treści,0,0,0,0,,11,2,
638,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",17,218,445,680,"Jun 3, 2025 · 10:01 AM UTC",281,37,
639,Lisa_Viaalpina,"Liebe Frau Behrendt, Glückwünsche sind immer schön—vor allem, wenn sie geschickt verpacken sollen, worum es eigentlich geht. Ihr Jubel für Präsident Nawrocki ist nicht nur eine Gratulation, sondern eine bewundernswerte rhetorische Leistung: Ein Text, der viel von Stärke, Souveränität und Tradition spricht, aber erstaunlich wenig über das, was wirklich zählt—nämlich die Menschen, die davon betroffen sind. Möge seine Amtszeit all das bringen, was Sie sich erhoffen—solange niemand dabei genauer hinsieht, was unter „starker Souveränität“ wirklich verstanden wird. Möge der Stolz auf die Nation nicht zur praktischen Ausrede werden, um kritische Stimmen zu überhören oder Vielfalt als „Störung“ abzutun. Möge die Geschichte als Mahnung dienen—und nicht als bequemes Werkzeug, um die Gegenwart zu ignorieren. Und vor allem: Möge demokratische Polen diesen Präsidenten überstehen.",0,0,0,0,"Jun 3, 2025 · 1:04 PM UTC",879,122,
640,St_Janecki,Mała modyfikacja Prezydenci według wieku: Kwaśniewski - 41 lat Nawrocki - 42 lata Duda - 43 lata Wałęsa - 47 lat 2-godzinny Trzaskowski - 53 lata Kaczyński - 56 lat Komorowski - 58 lat ___________________________________ Nie dla psa kiełbasa Tusk - 68 lat.,1,63,5,69,"Jun 3, 2025 · 11:17 AM UTC",256,43,
641,DoRzeczy_pl,"Nawrocki otrzymał gratulacje z USA. Padły słowa o ""nowym rozdziale"" dorzeczy.pl/swiat/735396/rub…",2,89,4,95,"Jun 3, 2025 · 4:47 AM UTC",97,11,
642,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",426,11895,910,13231,"Jun 2, 2025 · 5:05 PM UTC",192,30,
643,eduardomenoni,"| El presidente electo de Polonia, Karol Nawrocki, dice: “Mi Polonia es una Polonia sin inmigrantes ilegales. Es una Polonia donde en lugar de centros de integración hay centros de deportación para aquellos que quieren destruir nuestra seguridad”.",65,2724,136,2925,"Jun 2, 2025 · 12:48 AM UTC",247,38,
644,Robert06270082,Nie. On nie robi z siebie idioty. On celowo i świadomie kłamie i manipuluje. I dzięki takiemu jak on oraz bierności służb informacyjnych @KPRM_CIR będzie dalej to robić. To m. in. dzięki niemu wygrał Nawrocki a za chwilę upadnie obecny rząd,0,12,3,15,"Jun 3, 2025 · 10:39 AM UTC",240,41,
