id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
196,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",68,1842,204,2114,"Jun 2, 2025 · 6:49 PM UTC",208,35,
197,DawidWildstein,"Wszyscy się ucieszyliśmy, lub wręcz odwrotnie, że Nawrocki został Prezydentem. Tylko, że nadal żyjemy w Uśmiechniętej Polsce. Polsce, gdzie: - za zagraniczne pieniądze władza urządziła gigantyczną kampanię hejtu na opozycję, łamiąc prawo, co było de facto próbą skręcenia wyborów. Nawet OBWE to zauważyło. - mamy Onet, który przez ostatni tydzień zamienił się w szczujnię proTrzaskowski, Onet, który jest kontrolowany przez kapitał zagraniczny, więc mieliśmy kolejny przykład nielegalnej, zewnętrznej ingerencji w wybory. - mamy instytucje państwowe takie jak NASK, które dezinformowaly społeczeństwo, chroniąc przestępców biorących udział w brudnej kampanii. - służby, na rozkaz premiera, wypuszczaja dane wrażliwe o polskich obywatelach do partyjnych mediów, co jest niszczeniem najgłębszych zasad państwa w imię partii. Niestety, póki rządzi Tusk, póty nie mamy państwa, tylko Uśmiechnięty Bantustan",1,111,13,125,"Jun 3, 2025 · 11:28 AM UTC",902,122,
198,RobertWinnicki,"Przemówienie Tuska tyle krótkie co skandaliczne. Bez gratulacji dla Karola Nawrockiego, za to z groźbami. Jeszcze brakowało tylko żeby powiedział: „a może prezydent będzie gdzieś leciał”. Idzie totalnie na zwarcie, ale zasadniczo niczego innego nie należało się spodziewać.",16,980,307,1303,"Jun 2, 2025 · 7:06 PM UTC",273,38,
199,WojciechMucha,"Dobra, prostuję. Nawrocki istotnie zamieścił takie zdjęcie, o jakie sapie tu Bart Staszewski. Tyle że odnosi się on do wpisu niejakiego Antoniego Pawlaka, ówczesnego rzecznika Miasta Gdańska. Pawlakowi nie podobało się wówczas, że Nawrocki jako naczelnik OBEN zwołał Pomorski Konrgres Pamięci Narodowej i przedstawił go jako jako zlot bandytów. I tak mu się skojarzyło, że wstawił foto kibiców Lecha, jako jego ilustrację. Nawrocki skrytykował Nowaka, pisząc o ""wymownym"" zdjęciu i pokazując poziom intelektualny jegomościa. O tym, jaki jest ten poziom niech świadczy wczorajszy wpis tego gdańskiego inteligenta (fot 2)",9,142,15,166,"Jun 3, 2025 · 10:09 AM UTC",619,89,
200,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",436,12146,928,13510,"Jun 2, 2025 · 5:05 PM UTC",192,30,
201,werahoesat,"rząd który przez 4 lata nie zrobi nic, bo przez 2 lata się tłumaczył że i tak Duda odrzuci, a przez następne 2, że i tak Nawrocki odrzuci, a na koniec się zerzygają na mieszkańców wsi czemu na nich nie głosują XDDDDDDD",2,88,2,92,"Jun 2, 2025 · 3:39 AM UTC",218,42,
202,TopNewsbyCPAC,READ NOW: European Populists Hail Victory of Nawrocki in Polish Prez Election — The stunning victory of upstart conservative candidate Karol Nawrocki in the Polish presidential elections was hailed by pro-Trump...breitbart.com/europe/2025/06…,0,10,1,11,"Jun 2, 2025 · 2:36 PM UTC",242,31,
203,hooliganscz1999,"02.06.2025Karol Nawrocki - a fan of Lechia Gdańsk, a former hooligan (who participated including fight Lechia Gdańsk vs. Lech Poznań 70x70, 2009) became the president of Poland, click for more here: hooligans.cz/2025/06/02/karo…",199,527,282,1008,"Jun 2, 2025 · 7:53 AM UTC",228,32,
204,renatawroc,"Nawrocki wygrał w szpitalach psychiatrycznych, także takie tam",0,0,0,0,"Jun 3, 2025 · 2:01 PM UTC",62,8,
205,Jerusalem_Post,Analysis | Warsaw is thrown into shock and silent disbelief over Karol Nawrocki’s victory. @AlexWinston89 jpost.com/international/arti…,0,4,3,7,"Jun 3, 2025 · 1:31 PM UTC",135,16,
206,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,51,1461,159,1671,"Jun 3, 2025 · 11:57 AM UTC",162,24,
207,OrtigiaP,"FINALMENTE!!! Il vento soffia sempre più forte. ULTIMA ORA: IL NUOVO PRESIDENTE POLACCO AFFRONTA L'UE SU SOVRANITÀ E VALORI Il presidente Karol Nawrocki ha lanciato un coraggioso appello a Bruxelles affinché rispetti la sovranità delle nazioni europee e sostenga i valori cristiani. ""La Polonia non si lascerà imporre nulla. Difenderemo le nostre tradizioni e il nostro diritto all'autodeterminazione."" COSA SIGNIFICA: La Polonia sta segnalando un importante cambiamento di tono nei confronti dell’UE Sovranità e identità tornano al centro della politica europea Nawrocki sta posizionando la Polonia come voce del conservatorismo culturale e dei diritti nazionali Inizia un nuovo capitolo e la Polonia si fa avanti per guidarlo. Una nazione cristiana che ha dato un grandissimo Papa Giovanni Paolo II",1,18,3,22,"Jun 3, 2025 · 1:37 PM UTC",800,119,
208,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,17,319,39,375,"Jun 3, 2025 · 1:14 PM UTC",603,98,
209,el_pais,"Se opone a la inmigración. Al pacto verde europeo. A las uniones de personas del mismo sexo, no solo al matrimonio igualitario. Y al aborto. Karol Nawrocki, un presidente ultra exboxeador que pondrá contra las cuerdas al Gobierno de Tusk social.elpais.com/wl6he2",132,161,597,890,"Jun 2, 2025 · 6:42 PM UTC",262,41,
210,SwoimOkiem,"Przecież Nawrocki wygrał nie dzięki Kaczyńskiemu, a dzięki Tuskowi, Lisowi, TVP, GW, Onet itd",0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",93,14,
211,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",11,680,196,887,"Jun 3, 2025 · 7:48 AM UTC",113,19,
212,Adrian2N,"Daaaa iti dai seama, ce rusine!! Imi aduce aminte de Nawrocki facand campanie pentru Semi-om sau Elon si administratia Trump facand campanie pentru AfD. Alegerile au fost pe muchie de cutit in Polonia, Nicusor are dreptul sa participe, mai ales cand Donald Tusk a facut idem dito",0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",279,47,
213,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",32,1150,178,1360,"Jun 2, 2025 · 7:48 PM UTC",269,40,
214,ZentraleV,"Warum unsere kriegsgeilen Medien Polens neuen Präsidenten hassen? Allein schon dafür: „Nawrocki… erklärte nicht nur, er werde keineTruppen zur Friedenssicherung an den Dnjepr schicken, sondern betonte auch, er sehe die Ukraine nicht als Teil der NATO.“rp.pl/polityka/art42438741-s…",3,294,34,331,"Jun 2, 2025 · 8:16 PM UTC",281,36,
215,PolsatNewsPL,"""Czekam na dalsze partnerstwo naszych krajów, oparte na wzajemnym szacunku i zrozumieniu (...) wymaga to także rozwiązania zaległych kwestii historycznych"" - napisał Nawrocki pod adresem Zełenskiego. polsatnews.pl/wiadomosc/2025…",0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",229,27,
216,Load newest,Brak treści,0,0,0,0,,11,2,
217,jkardanowski,"Karol Nawrocki został Prezydentem. Cieszę się i serdecznie gratuluję. Podobnie jak 5 lat temu o wyborze zadecydowało poparcie wsi i rolników. Dziękuję wszystkim, którzy mnie posłuchali. Prezydent Nawrocki to patriota. Odważny i odporny . Wierzę, że się na nim nie zawiedziemy.",1,239,21,261,"Jun 2, 2025 · 5:01 PM UTC",276,41,
218,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,17,319,39,375,"Jun 3, 2025 · 1:14 PM UTC",603,98,
219,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,51,1462,159,1672,"Jun 3, 2025 · 11:57 AM UTC",162,24,
220,silupescu,"""Caro Presidente Zelensky (...) la Polonia è stata il più grande sostenitore dell'Ucraina contro l'aggressione russa e mi auguro lo sarà anche in futuro, nessuna nazione può capire meglio di noi questa minaccia"". Il neoeletto presidente polacco Nawrocki.",0,3,1,4,"Jun 3, 2025 · 1:56 PM UTC",254,38,
221,p0liniak,"Karol Nawrocki w swoim pierwszym orędziu zapowiedział całkowitą likwidację programu ERASMUS „Dość tych wycieczek na koszt podatnika, dość robienia z Polski Tajlandii Europy!” Brawo panie prezydencie!",53,572,234,859,"Jun 2, 2025 · 9:14 AM UTC",199,26,
222,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,467,7756,3099,11322,"Jun 2, 2025 · 5:04 PM UTC",274,43,
223,UpdateNews724,"Poland’s new President Karol Nawrocki: ""My Poland is a Poland without illegal migrants! A Poland with deportation centers for those who want to destroy our safety!""",82,1753,218,2053,"Jun 2, 2025 · 2:43 PM UTC",164,26,
224,DawidWildstein,"Wszyscy się ucieszyliśmy, lub wręcz odwrotnie, że Nawrocki został Prezydentem. Tylko, że nadal żyjemy w Uśmiechniętej Polsce. Polsce, gdzie: - za zagraniczne pieniądze władza urządziła gigantyczną kampanię hejtu na opozycję, łamiąc prawo, co było de facto próbą skręcenia wyborów. Nawet OBWE to zauważyło. - mamy Onet, który przez ostatni tydzień zamienił się w szczujnię proTrzaskowski, Onet, który jest kontrolowany przez kapitał zagraniczny, więc mieliśmy kolejny przykład nielegalnej, zewnętrznej ingerencji w wybory. - mamy instytucje państwowe takie jak NASK, które dezinformowaly społeczeństwo, chroniąc przestępców biorących udział w brudnej kampanii. - służby, na rozkaz premiera, wypuszczaja dane wrażliwe o polskich obywatelach do partyjnych mediów, co jest niszczeniem najgłębszych zasad państwa w imię partii. Niestety, póki rządzi Tusk, póty nie mamy państwa, tylko Uśmiechnięty Bantustan",1,111,13,125,"Jun 3, 2025 · 11:28 AM UTC",902,122,
225,AfD,"+++ AfD-Bundessprecher gratulieren Karol Nawrocki zur Wahl! +++ Die Bundessprecher der Alternative für Deutschland, Tino Chrupalla und Dr. Alice Weidel, zur Wahl von Karol Nawrocki: „Wir gratulieren Herrn Dr. Nawrocki zu seiner Wahl zum neuen Staatspräsidenten Polens! Die hohe Wahlbeteiligung unterstreicht die Bedeutung dieser Wahlentscheidung des polnischen Volkes – Europa ist in Bewegung, und das ist gut so. Wir wünschen Herrn Dr. Nawrocki für sein neues Amt eine gute Hand sowie den Mut und die Größe zu einer vertrauensvollen Kooperation für eine europäische Zukunft in Freiheit und Sicherheit, die alte Gräben endlich überwindet.“",29,661,166,856,"Jun 2, 2025 · 2:49 PM UTC",639,93,
226,kotczarny,"Pierwszy plus dla Nawrockiego (jeżeli to prawda, a nawet jeżeli prawda to czy nie ustawka, pokazująca,że Nawrocki jest niezależny. Kuchciński nie ma w PiS już żadnego znaczenia). Kuchciński to wyjątkowa kanalia. #Wybory2025 dorzeczy.pl/kraj/735651/nawr…",0,0,0,0,"Jun 3, 2025 · 2:01 PM UTC",253,33,
227,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",436,12147,928,13511,"Jun 2, 2025 · 5:05 PM UTC",192,30,
228,RepublikaTV,Karol Nawrocki odpowiedział na wpis Donalda Trumpa. Padły ważne słowa! #włączprawdę #TVRepublika tvrepublika.pl/Swiat/Nawrock…,0,12,3,15,"Jun 3, 2025 · 11:56 AM UTC",126,13,
229,a_van_worden,"To Nawrocki znów wygra, tym razem 70% do 30%",0,0,0,0,"Jun 3, 2025 · 2:01 PM UTC",44,9,
230,Ania_z_Polski,"🟥 Tak! Stałam obok Kasieńki, z najfajniejszym ochroniarzem Prezydenta elekta. Jak widać atmosfera rodzinna, pełna ciepła, to i Kasieńka czuję się bezpiecznie i swobodnie. I tak ma być — taka Polskę zbuduje @Nawrocki! #TeamKasia 🫶",0,1,0,1,"Jun 3, 2025 · 1:15 PM UTC",229,35,
231,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",21,260,541,822,"Jun 3, 2025 · 10:01 AM UTC",281,37,
232,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",11,682,196,889,"Jun 3, 2025 · 7:48 AM UTC",113,19,
233,silupescu,"""Caro Presidente Zelensky (...) la Polonia è stata il più grande sostenitore dell'Ucraina contro l'aggressione russa e mi auguro lo sarà anche in futuro, nessuna nazione può capire meglio di noi questa minaccia"". Il neoeletto presidente polacco Nawrocki.",0,4,1,5,"Jun 3, 2025 · 1:56 PM UTC",254,38,
234,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",436,12148,928,13512,"Jun 2, 2025 · 5:05 PM UTC",192,30,
235,patrycjapiatekk,Na konferencji prasowej z podziękowaniami dla naszych wyborców – razem wygraliśmy! Nawrocki i biało-czerwone barwy w centrum uwagi. #Nawrocki2025 #DumaPolski #NawrockiPrezydent2025,0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",180,21,
236,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,51,1463,159,1673,"Jun 3, 2025 · 11:57 AM UTC",162,24,
237,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,467,7756,3099,11322,"Jun 2, 2025 · 5:04 PM UTC",274,43,
238,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",68,1843,204,2115,"Jun 2, 2025 · 6:49 PM UTC",208,35,
239,Tuca_ro,"Alegerea lui Karol Nawrocki în funcția de președinte al Poloniei, cu sprijinul deschis al fostului președinte american Donald Trump, marchează un punct de cotitură politic în Uniunea Europeană. mariustuca.ro/externe/victor…",0,4,1,5,"Jun 3, 2025 · 1:45 PM UTC",223,29,
240,sebax1976,"Nawrocki to chory typ z nienawiści. Nie myśl że jak się wypnie na Kaczyńskiego, to pokocha Unię i Tuska. Ja nie widzę tu powodów do radości Dla mnie jego wybór to wstyd i Ghana dla Polski , a z kim on wojenki będzie toczył , ma minimalne znaczenie",0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",247,48,
241,OrtigiaP,"FINALMENTE!!! Il vento soffia sempre più forte. ULTIMA ORA: IL NUOVO PRESIDENTE POLACCO AFFRONTA L'UE SU SOVRANITÀ E VALORI Il presidente Karol Nawrocki ha lanciato un coraggioso appello a Bruxelles affinché rispetti la sovranità delle nazioni europee e sostenga i valori cristiani. ""La Polonia non si lascerà imporre nulla. Difenderemo le nostre tradizioni e il nostro diritto all'autodeterminazione."" COSA SIGNIFICA: La Polonia sta segnalando un importante cambiamento di tono nei confronti dell’UE Sovranità e identità tornano al centro della politica europea Nawrocki sta posizionando la Polonia come voce del conservatorismo culturale e dei diritti nazionali Inizia un nuovo capitolo e la Polonia si fa avanti per guidarlo. Una nazione cristiana che ha dato un grandissimo Papa Giovanni Paolo II",1,18,3,22,"Jun 3, 2025 · 1:37 PM UTC",800,119,
242,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,17,319,39,375,"Jun 3, 2025 · 1:14 PM UTC",603,98,
243,Load newest,Brak treści,0,0,0,0,,11,2,
244,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,51,1466,159,1676,"Jun 3, 2025 · 11:57 AM UTC",162,24,
245,SwoimOkiem,"Przecież Nawrocki wygrał nie dzięki Kaczyńskiemu, a dzięki Tuskowi, Lisowi, TVP, GW, Onet itd",0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",93,14,
246,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",11,682,196,889,"Jun 3, 2025 · 7:48 AM UTC",113,19,
247,Adrian2N,"Daaaa iti dai seama, ce rusine!! Imi aduce aminte de Nawrocki facand campanie pentru Semi-om sau Elon si administratia Trump facand campanie pentru AfD. Alegerile au fost pe muchie de cutit in Polonia, Nicusor are dreptul sa participe, mai ales cand Donald Tusk a facut idem dito",0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",279,47,
248,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",32,1150,178,1360,"Jun 2, 2025 · 7:48 PM UTC",269,40,
249,ZentraleV,"Warum unsere kriegsgeilen Medien Polens neuen Präsidenten hassen? Allein schon dafür: „Nawrocki… erklärte nicht nur, er werde keineTruppen zur Friedenssicherung an den Dnjepr schicken, sondern betonte auch, er sehe die Ukraine nicht als Teil der NATO.“rp.pl/polityka/art42438741-s…",3,294,34,331,"Jun 2, 2025 · 8:16 PM UTC",281,36,
250,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,17,321,39,377,"Jun 3, 2025 · 1:14 PM UTC",603,98,
251,PolsatNewsPL,"""Czekam na dalsze partnerstwo naszych krajów, oparte na wzajemnym szacunku i zrozumieniu (...) wymaga to także rozwiązania zaległych kwestii historycznych"" - napisał Nawrocki pod adresem Zełenskiego. polsatnews.pl/wiadomosc/2025…",0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",229,27,
252,jkardanowski,"Karol Nawrocki został Prezydentem. Cieszę się i serdecznie gratuluję. Podobnie jak 5 lat temu o wyborze zadecydowało poparcie wsi i rolników. Dziękuję wszystkim, którzy mnie posłuchali. Prezydent Nawrocki to patriota. Odważny i odporny . Wierzę, że się na nim nie zawiedziemy.",1,239,21,261,"Jun 2, 2025 · 5:01 PM UTC",276,41,
253,silupescu,"""Caro Presidente Zelensky (...) la Polonia è stata il più grande sostenitore dell'Ucraina contro l'aggressione russa e mi auguro lo sarà anche in futuro, nessuna nazione può capire meglio di noi questa minaccia"". Il neoeletto presidente polacco Nawrocki.",0,4,1,5,"Jun 3, 2025 · 1:56 PM UTC",254,38,
254,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",11,683,196,890,"Jun 3, 2025 · 7:48 AM UTC",113,19,
255,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,51,1468,159,1678,"Jun 3, 2025 · 11:57 AM UTC",162,24,
256,normanpie,"Napidał Pan dobry i potrzebny tekst. Podczas debat, Nawrocki nawijał o strasznym wirusie. Tego typu gadki prowadzą do stawiania przed sądem niezłomnych lekarzy. Mam nadzieję, że ma Pan kopię wywiadu, który udzieliłem Panu Jerzemu Karwelisowi w DoRzeczy? Tam w kapsułce jest podane wszystko, co nie-biolog powinien wiedzieć o fałszywej pandemii. Dzięki z góry.",0,1,1,2,"Jun 2, 2025 · 11:11 PM UTC",359,53,
257,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",436,12150,928,13514,"Jun 2, 2025 · 5:05 PM UTC",192,30,
258,niezaleznapl,"WŁAŚNIE TERAZ: Pierwsza korespondencja z Zełenskim. Nawrocki podniósł ""zaległe problemy historyczne"". Szczegóły na niezalezna.pl niezalezna.pl/polityka/pierw…",1,9,3,13,"Jun 3, 2025 · 12:50 PM UTC",158,15,
259,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,467,7758,3100,11325,"Jun 2, 2025 · 5:04 PM UTC",274,43,
260,MartaAnnaCzech,Karol Nawrocki to dłużnik Grzegorza Brauna! @GrzegorzBraun_ @KoronyPolskiej @KoronaMlodych @km_wroclaw @KancelariaSejmu @Europarl_PL @Wlodek_Skalik @Roman_Korona @FundacjaPobudka @wPolscepl @ogorekmagda,0,83,99,182,"Jun 2, 2025 · 10:28 AM UTC",202,17,
261,ZaworskiAndrze1,Oczywista oczywistość że na to drugie dziwię się Wy znajacy się na wszystkim dziennikarze się dziwicie 🤔🤔,0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",105,17,
262,Du_dzik94,"Gdyby mediom naprawdę chodziło o ustawy to cisnęłyby temat kwoty wolnej, tu Nawrocki powiedział że podpisze",0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",107,16,
263,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,17,322,39,378,"Jun 3, 2025 · 1:14 PM UTC",603,98,
264,MLP_officiel,"Face à une Commission européenne dont les politiques autoritaires et les visées fédéralistes brutalisent les souverainetés nationales, la victoire de Karol Nawrocki à l’élection présidentielle polonaise est une bonne nouvelle. Elle est un désaveu pour l’oligarchie de Bruxelles qui entend imposer aux États membres une uniformisation de leur législation en dehors de toute volonté démocratique.",35,1102,185,1322,"Jun 2, 2025 · 6:47 AM UTC",394,55,
265,gork,damn nawrocki looks like he’s about to snitch to the EU where’s the rainbow flag when you need it,0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",97,19,
266,PaweGrzegorczy1,"Anty Bąkiewicz Matecki Nawrocki @PaweGrzegorczy1 12s Replying to @BZdrojewski Mikołaj Wasiewicz @Wasiewicz_M 44m Ale jak widzę niektórych polityków KO czy sztabowców, którzy dzień po porażce świetnie się bawią, to aż mnie krew zalewa. Jasne – każdy ma prawo odetchnąć po kampanii, każdy inaczej przeżywa przegraną. Nie oczekuję żałoby i czarnych ubrań. Ale trochę powagi. Trochę refleksji. Bo dla wielu ta porażka naprawdę boli. #Wybory2025",0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",440,64,
267,Load newest,Brak treści,0,0,0,0,,11,2,
268,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,51,1468,159,1678,"Jun 3, 2025 · 11:57 AM UTC",162,24,
269,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",436,12150,928,13514,"Jun 2, 2025 · 5:05 PM UTC",192,30,
270,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,17,324,39,380,"Jun 3, 2025 · 1:14 PM UTC",603,98,
271,RadioWNET,"„Wśród elit unijnych pojawiają się głosy, że Polska nie będzie otrzymywać pieniędzy przez to, że wybory wygrał Karol Nawrocki a nie Rafał Trzaskowski” – Jacek Saryusz-Wolski, były wiceprzewodniczący PE @JSaryuszWolski @skowronskiwnet piped.video/watch?v=0aOrchBm…",10,284,52,346,"Jun 3, 2025 · 6:27 AM UTC",263,32,
272,Bokassa_I,"Zresztą niech się nie dziwią, że Nawrocki nie chce Kuchcińskiego, skoro z założenia to miał być kandydat nieobciążony dotychczasową polityczną bieżączką, a tamten ma sporo za uszami.",0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",182,27,
273,robert_uk1,Nawrocki nie będzie chodził na pasku Kaczyńskiego to zupełnie inny typ osobowości niż PAD nie wykluczałbym nawet współpracy z rządem przy jakichś ważnych dla Polski projektach,0,0,0,0,"Jun 3, 2025 · 2:02 PM UTC",175,26,
274,Ania_z_Polski,"🟥 Tak! Stałam obok Kasieńki, z najfajniejszym ochroniarzem Prezydenta elekta. Jak widać atmosfera rodzinna, pełna ciepła, to i Kasieńka czuję się bezpiecznie i swobodnie. I tak ma być — taka Polskę zbuduje @Nawrocki! #TeamKasia 🫶",0,1,0,1,"Jun 3, 2025 · 1:15 PM UTC",229,35,
275,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",21,260,542,823,"Jun 3, 2025 · 10:01 AM UTC",281,37,
276,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",11,683,196,890,"Jun 3, 2025 · 7:48 AM UTC",113,19,
