id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
198,ekonomat_pl,"Zełenski złożył gratulacje @NawrockiKn aż w trzech językach: angielskim, ukraińskim i polskim, wyrażając nadzieję, na owocną współpracę Nawrocki zapodał mu w odpowiedzi wzmiankę o ""zaległych problemach historycznych"". A pamiętacie, jak Zełenski wysyłał, wtedy jeszcze kandydata, Nawrockiego na front? 🤭 #WyboryPrezydenckie2025",0,50,23,73,"Jun 4, 2025 · 6:59 AM UTC",326,40,
199,sirnowy,Dlaczego zakończyła się fiaskiem? Nawrocki miał mieszkanie i nie ma mieszkania.,0,0,0,0,"Jun 4, 2025 · 11:10 AM UTC",79,11,
200,WojPawelczyk,"Poland's President-Elect Karol Nawrocki will succeed Andrzej Duda, a conservative whose second and final term ends on Aug. 6. White Boy Summer is gonna be so lit this year",2,40,10,52,"Jun 3, 2025 · 7:48 AM UTC",171,29,
201,Krzyszt59099721,"Jeżeli to Prawda to już tęsknię za Andrzejem, Kaczyński już obsadza Pałac i To kim,Pedofil jako doradca, Nawrocki twierdzi że nie ma zgody ale wiadomo z czym to się je,Kurski zapowiedział powrót a przecież prowadził Kampanię Nawrockiego więc, Panie Nawrocki takie 🤸 To nie kupuje",0,1,0,1,"Jun 4, 2025 · 8:58 AM UTC",279,45,
202,Load newest,Brak treści,0,0,0,0,,11,2,
203,HubnerrMax,"Tymczasem na angielskiej Wikipedii, nasz Prezydent Elekt Karol Nawrocki doczekał się bardzo ładnej notki biograficznej. Duma i serce rośnie.",1,107,3,111,"Jun 4, 2025 · 8:26 AM UTC",140,19,
204,Rysiek04071893,Życiorys Nawrockiego poznaliśmy w kampanii wyborczej. A teraz usiądźcie. Ten sam Nawrocki będzie oceniał życiorysy dyplomatów i ma być bardziej krytyczny niż Duda. Polska upadła na pysk. #WyboryPrezydenckie2025,2,229,37,268,"Jun 3, 2025 · 7:16 PM UTC",210,28,
205,Inevitablewest,"BREAKING: Poland's new President Nawrocki Erupts after being elected: ""We are going to make Europe Great Again, as that's what Europe deserves!""",39,1835,155,2029,"Jun 3, 2025 · 4:18 PM UTC",144,22,
206,PierreMarionnet,"Karol Nawrocki, le nouveau président polonais, exige qu'Ursula et l'UE respectent la souveraineté des nations européennes et les valeurs chrétiennes. Bravo. Ca part fort !",48,2022,133,2203,"Jun 3, 2025 · 6:10 PM UTC",171,25,
207,MurzynfrogXXX,Pan Nawrocki jeszcze oficjalnie nie objął urzędu a już mamy poradniki jak sport może pomagać w codziennych sytuacjach. Świetna sprawa.,1,3,2,6,"Jun 4, 2025 · 11:07 AM UTC",134,20,
208,eduardomenoni,"El político conservador polaco camina por el escenario del debate presidencial hacia su oponente progre, coloca una bandera LGBT en su podio y dice: “Aquí está tu bandera”. Este gran patriota es Karol Nawrocki, y es el nuevo presidente electo de Polonia.",2,173,7,182,"Jun 3, 2025 · 3:11 PM UTC",254,42,
209,pikus_pol,"A nie mówiłem, że był przeciek",1,21,35,57,"Jun 4, 2025 · 7:03 AM UTC",30,6,
210,Zlatti_71,"Duda tried to convince Nawrocki that Ukraine should be accepted into NATO - RFM24 ‘Will the position of the elected president change? It is difficult for me to predict this today. What is President Duda’s position? For many years, it has been consistent that Ukraine should gravitate towards NATO, towards the European Union’ - said Małgorzata Paprocka from the presidential chancellery. - SK",0,2,1,3,"Jun 4, 2025 · 10:39 AM UTC",392,63,
211,JGromadzinski,To jest bardzo niebezpieczna sytuacja dla bezpieczeństwa państwa! Pytanie jest tylko jedno: Gdzie były służby?,1,54,29,84,"Jun 4, 2025 · 10:21 AM UTC",110,15,
212,PasjonataM,"Oczywiście to są patostreamerzy, ale moment mnie bawi. Tuż po tym jak ponownie ich zauważono, bo ze wszech sił wspierali Nawrockiego. Wcześniej miesiącami na ich patostreamy prokuratura nie zwracała uwagi, dopóki nie usłyszeli ""Nawrocki"" ;)))",0,16,5,21,"Jun 4, 2025 · 9:02 AM UTC",242,35,
213,EdiBrzezinski,"Teraz. Historyczne zdjęcia. Nasi Prezydenci w Pałacu Prezydenckim. Bogu niech będą dzięki! ... a wyobraźcie sobie jak by to było, gdyby nie wygrał Pan dr Karol Nawrocki... #Wybory2025 #NawrockiPrezydent2025",0,9,4,13,"Jun 3, 2025 · 6:42 PM UTC",206,29,
214,DawidWildstein,W ciągu dwóch dni od wygrania wyborów Nawrocki zrobił więcej dla wzmocnienia polskiej pozycji międzynarodowej niż Tusk i Sikorski przez lata swojej władzy.,6,456,69,531,"Jun 3, 2025 · 6:18 PM UTC",155,23,
215,PPolityce,"Karol Nawrocki pokazał rożki i nie zgodził się na Kuchcinskiego w kancelarii prezydenta. Fakt, trudno byłoby o większy falstart zatrudniając tę personę. dorzeczy.pl/kraj/735651/nawr…",19,246,253,518,"Jun 3, 2025 · 2:35 PM UTC",182,23,
216,polanddaily24,Karol Nawrocki’s Win Welcomed by the White House polanddaily24.com/karol-nawr…,0,15,3,18,"Jun 4, 2025 · 7:07 AM UTC",78,9,
217,lena_wruzka,"pokłóciłam się z matką własnie, bo ona mówi że co z tego, że Nawrocki chodZil na ustawki, każdy młody chłop tak robi XDDDDD przysięgam, że podmienili mnie w szpitalu",7,48,289,344,"Jun 3, 2025 · 11:20 AM UTC",165,29,
218,WojciechMucha,"Ta żałosna, skierowana do bananowców i partyjnych teczkonoszy impreza za niemieckie i samorządowe pieniądze też była gwoździem do trumny. Obrazki, na których Nawrocki gra w piłkę z randomowymi chłopakami z ryneczku w małym miasteczku ważyły 1000x więcej. Możeta se teraz zrobić to silent disco, ale zamiast ""jebaćpis"" włączcie marsz żałobny.",1,69,14,84,"Jun 4, 2025 · 6:33 AM UTC",341,50,
219,SylwiaKrol7,"Takie, jak dr Karol Nawrocki.",0,0,0,0,"Jun 4, 2025 · 11:11 AM UTC",29,5,
220,jonasgahrstore,"I congratulate Karol Nawrocki on the elections in Poland yesterday. I look forward to continue the close cooperation between Norway and Poland. Poland is a key ally and partner for Norway - bilaterally, in NATO and in the European Economic Area.",1,53,12,66,"Jun 2, 2025 · 1:14 PM UTC",245,41,
221,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,182,4369,476,5027,"Jun 3, 2025 · 1:14 PM UTC",603,98,
222,HubnerrMax,"Tymczasem na angielskiej Wikipedii, nasz Prezydent Elekt Karol Nawrocki doczekał się bardzo ładnej notki biograficznej. Duma i serce rośnie.",1,107,3,111,"Jun 4, 2025 · 8:26 AM UTC",140,19,
223,choucroute_67,"‼Pologne : « Nous continuerons même avec un président hostile », jure Donald Tusk Le Premier ministre polonais défie le futur président nationaliste, Karol Nawrocki. Malgré la défaite de son candidat et les menaces de veto ! lepoint.fr/monde/pologne-nou…",2,151,12,165,"Jun 3, 2025 · 4:20 PM UTC",254,38,
224,hubert21121968,"1/ Nawrocki is not yet the President;2/ he will be sworn in only at the beginning of August , later this year,3/do not take into considersation whatsoever comes from him, as,by Constitution, its the Governement and not the President, which formularze and executes foreign policies !4/ the President, is obligated by the Constitution to strictly follow governement foreign policies!",0,0,0,0,"Jun 4, 2025 · 11:11 AM UTC",381,59,
225,MurzynfrogXXX,Pan Nawrocki jeszcze oficjalnie nie objął urzędu a już mamy poradniki jak sport może pomagać w codziennych sytuacjach. Świetna sprawa.,1,3,2,6,"Jun 4, 2025 · 11:07 AM UTC",134,20,
226,HnatMarius61907,Kim był Nawrocki 5 lat przed wyborami i jakie miał poparcie,0,0,0,0,"Jun 4, 2025 · 11:10 AM UTC",59,11,
227,UpdateNews724,"BREAKING: The new President of Poland, Karol Nawrocki, called on the European Union to respect the sovereignty of European nations and Christian values.",73,2089,253,2415,"Jun 3, 2025 · 2:52 PM UTC",152,23,
228,PierreMarionnet,"Karol Nawrocki, le nouveau président polonais, exige qu'Ursula et l'UE respectent la souveraineté des nations européennes et les valeurs chrétiennes. Bravo. Ca part fort !",48,2022,133,2203,"Jun 3, 2025 · 6:10 PM UTC",171,25,
229,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,241,9058,661,9960,"Jun 3, 2025 · 11:57 AM UTC",162,24,
230,StZaryn,"Karol Nawrocki pokazał, że potrafi obalać sowiecko-rosyjskie kłamstwa. Dlatego jest dziś atakowany przez rosyjską propagandę i tamtejsze służby. Oficjalnie Kreml wstrzymuje się od komentowania wyniku wyborów w Polsce, ale rosyjskie służby prowadzą operację deprecjonowania Karola Nawrockiego i IPN. Aktualnie promowane są kłamstwa dot. @NawrockiKn, a IPN oskarżany jest o fałszowanie historii (pisze o tym @Disinfo_Digest). Moskwa prowadzi spójną operację dyskredytacji przyszłego Prezydenta RP i jego dorobku. Nawrocki, z uwagi na projekt demontażu propagandowych sowieckich pomników, jest od dawna na celowniku Kremla.",7,150,4,161,"Jun 3, 2025 · 2:05 PM UTC",620,81,
231,Load newest,Brak treści,0,0,0,0,,11,2,
232,p0liniak,"Karol Nawrocki w swoim pierwszym orędziu zapowiedział całkowitą likwidację programu ERASMUS „Dość tych wycieczek na koszt podatnika, dość robienia z Polski Tajlandii Europy!” Brawo panie prezydencie!",66,627,274,967,"Jun 2, 2025 · 9:14 AM UTC",199,26,
233,BatugWojciech,"Dwie perspektywy w mediach: -Niemcy: katastrofa w Polsce, czy Tusk wprowadzi reformy dot. praworządności, czy będą kary dla Polski? -USA: Nawrocki to zdrowy rozsądek, ochrona granic, koniec z ideologią różnorodności DEI, sojusz oparty na wiarygodności. O tym naprawdę były wybory.",1,151,3,155,"Jun 4, 2025 · 4:56 AM UTC",280,40,
234,ekonomat_pl,"Zełenski złożył gratulacje @NawrockiKn aż w trzech językach: angielskim, ukraińskim i polskim, wyrażając nadzieję, na owocną współpracę Nawrocki zapodał mu w odpowiedzi wzmiankę o ""zaległych problemach historycznych"". A pamiętacie, jak Zełenski wysyłał, wtedy jeszcze kandydata, Nawrockiego na front? 🤭 #WyboryPrezydenckie2025",0,50,23,73,"Jun 4, 2025 · 6:59 AM UTC",326,40,
235,sirnowy,Dlaczego zakończyła się fiaskiem? Nawrocki miał mieszkanie i nie ma mieszkania.,0,0,0,0,"Jun 4, 2025 · 11:10 AM UTC",79,11,
236,WojPawelczyk,"Poland's President-Elect Karol Nawrocki will succeed Andrzej Duda, a conservative whose second and final term ends on Aug. 6. White Boy Summer is gonna be so lit this year",2,40,10,52,"Jun 3, 2025 · 7:48 AM UTC",171,29,
237,Krzyszt59099721,"Jeżeli to Prawda to już tęsknię za Andrzejem, Kaczyński już obsadza Pałac i To kim,Pedofil jako doradca, Nawrocki twierdzi że nie ma zgody ale wiadomo z czym to się je,Kurski zapowiedział powrót a przecież prowadził Kampanię Nawrockiego więc, Panie Nawrocki takie 🤸 To nie kupuje",0,1,0,1,"Jun 4, 2025 · 8:58 AM UTC",279,45,
238,PierreMarionnet,"Karol Nawrocki, le nouveau président polonais, exige qu'Ursula et l'UE respectent la souveraineté des nations européennes et les valeurs chrétiennes. Bravo. Ca part fort !",48,2022,133,2203,"Jun 3, 2025 · 6:10 PM UTC",171,25,
239,HubnerrMax,"Tymczasem na angielskiej Wikipedii, nasz Prezydent Elekt Karol Nawrocki doczekał się bardzo ładnej notki biograficznej. Duma i serce rośnie.",1,107,3,111,"Jun 4, 2025 · 8:26 AM UTC",140,19,
240,Rysiek04071893,Życiorys Nawrockiego poznaliśmy w kampanii wyborczej. A teraz usiądźcie. Ten sam Nawrocki będzie oceniał życiorysy dyplomatów i ma być bardziej krytyczny niż Duda. Polska upadła na pysk. #WyboryPrezydenckie2025,2,229,37,268,"Jun 3, 2025 · 7:16 PM UTC",210,28,
241,Inevitablewest,"BREAKING: Poland's new President Nawrocki Erupts after being elected: ""We are going to make Europe Great Again, as that's what Europe deserves!""",39,1835,155,2029,"Jun 3, 2025 · 4:18 PM UTC",144,22,
242,MurzynfrogXXX,Pan Nawrocki jeszcze oficjalnie nie objął urzędu a już mamy poradniki jak sport może pomagać w codziennych sytuacjach. Świetna sprawa.,1,3,2,6,"Jun 4, 2025 · 11:07 AM UTC",134,20,
243,eduardomenoni,"El político conservador polaco camina por el escenario del debate presidencial hacia su oponente progre, coloca una bandera LGBT en su podio y dice: “Aquí está tu bandera”. Este gran patriota es Karol Nawrocki, y es el nuevo presidente electo de Polonia.",2,173,7,182,"Jun 3, 2025 · 3:11 PM UTC",254,42,
244,daily_romania,A tale in two pictures: The illegitimate president of Romania congratulates Nawrocki on winning the presidential election in Poland Nawrocki ignores him and thanks George Simion instead on the same day Bravo Nawrocki,17,465,95,577,"Jun 3, 2025 · 7:20 PM UTC",216,33,
245,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,182,4371,476,5029,"Jun 3, 2025 · 1:14 PM UTC",603,98,
246,Tomasz5ek,"Najbardziej oślizgły z antypolskich propagandzistów Kremla, Witalij Tretiakow, chwali nas, że wybraliśmy @NawrockiKn na prezydenta. I robi to sprytnie, bo kłamie o rzekomej ""rusofobii"" Nawrockiego. Ale dodaje, że rusofobia nie jest ważna. Ważne, że Nawrocki nienawidzi Ukraińców.",1,199,8,208,"Jun 3, 2025 · 3:40 PM UTC",279,37,
247,EdiBrzezinski,"Teraz. Historyczne zdjęcia. Nasi Prezydenci w Pałacu Prezydenckim. Bogu niech będą dzięki! ... a wyobraźcie sobie jak by to było, gdyby nie wygrał Pan dr Karol Nawrocki... #Wybory2025 #NawrockiPrezydent2025",0,9,4,13,"Jun 3, 2025 · 6:42 PM UTC",206,29,
248,DawidWildstein,W ciągu dwóch dni od wygrania wyborów Nawrocki zrobił więcej dla wzmocnienia polskiej pozycji międzynarodowej niż Tusk i Sikorski przez lata swojej władzy.,6,456,69,531,"Jun 3, 2025 · 6:18 PM UTC",155,23,
249,PPolityce,"Karol Nawrocki pokazał rożki i nie zgodził się na Kuchcinskiego w kancelarii prezydenta. Fakt, trudno byłoby o większy falstart zatrudniając tę personę. dorzeczy.pl/kraj/735651/nawr…",19,246,253,518,"Jun 3, 2025 · 2:35 PM UTC",182,23,
250,polanddaily24,Karol Nawrocki’s Win Welcomed by the White House polanddaily24.com/karol-nawr…,0,15,3,18,"Jun 4, 2025 · 7:07 AM UTC",78,9,
251,lena_wruzka,"pokłóciłam się z matką własnie, bo ona mówi że co z tego, że Nawrocki chodZil na ustawki, każdy młody chłop tak robi XDDDDD przysięgam, że podmienili mnie w szpitalu",7,48,289,344,"Jun 3, 2025 · 11:20 AM UTC",165,29,
252,WojciechMucha,"Ta żałosna, skierowana do bananowców i partyjnych teczkonoszy impreza za niemieckie i samorządowe pieniądze też była gwoździem do trumny. Obrazki, na których Nawrocki gra w piłkę z randomowymi chłopakami z ryneczku w małym miasteczku ważyły 1000x więcej. Możeta se teraz zrobić to silent disco, ale zamiast ""jebaćpis"" włączcie marsz żałobny.",1,69,14,84,"Jun 4, 2025 · 6:33 AM UTC",341,50,
253,SylwiaKrol7,"Takie, jak dr Karol Nawrocki.",0,0,0,0,"Jun 4, 2025 · 11:11 AM UTC",29,5,
254,jonasgahrstore,"I congratulate Karol Nawrocki on the elections in Poland yesterday. I look forward to continue the close cooperation between Norway and Poland. Poland is a key ally and partner for Norway - bilaterally, in NATO and in the European Economic Area.",1,53,12,66,"Jun 2, 2025 · 1:14 PM UTC",245,41,
255,HubnerrMax,"Tymczasem na angielskiej Wikipedii, nasz Prezydent Elekt Karol Nawrocki doczekał się bardzo ładnej notki biograficznej. Duma i serce rośnie.",1,107,3,111,"Jun 4, 2025 · 8:26 AM UTC",140,19,
256,choucroute_67,"‼Pologne : « Nous continuerons même avec un président hostile », jure Donald Tusk Le Premier ministre polonais défie le futur président nationaliste, Karol Nawrocki. Malgré la défaite de son candidat et les menaces de veto ! lepoint.fr/monde/pologne-nou…",2,151,12,165,"Jun 3, 2025 · 4:20 PM UTC",254,38,
257,hubert21121968,"1/ Nawrocki is not yet the President;2/ he will be sworn in only at the beginning of August , later this year,3/do not take into considersation whatsoever comes from him, as,by Constitution, its the Governement and not the President, which formularze and executes foreign policies !4/ the President, is obligated by the Constitution to strictly follow governement foreign policies!",0,0,0,0,"Jun 4, 2025 · 11:11 AM UTC",381,59,
258,MurzynfrogXXX,Pan Nawrocki jeszcze oficjalnie nie objął urzędu a już mamy poradniki jak sport może pomagać w codziennych sytuacjach. Świetna sprawa.,1,3,2,6,"Jun 4, 2025 · 11:07 AM UTC",134,20,
259,Load newest,Brak treści,0,0,0,0,,11,2,
260,HnatMarius61907,Kim był Nawrocki 5 lat przed wyborami i jakie miał poparcie,0,0,0,0,"Jun 4, 2025 · 11:10 AM UTC",59,11,
261,UpdateNews724,"BREAKING: The new President of Poland, Karol Nawrocki, called on the European Union to respect the sovereignty of European nations and Christian values.",73,2089,253,2415,"Jun 3, 2025 · 2:52 PM UTC",152,23,
262,PierreMarionnet,"Karol Nawrocki, le nouveau président polonais, exige qu'Ursula et l'UE respectent la souveraineté des nations européennes et les valeurs chrétiennes. Bravo. Ca part fort !",48,2022,133,2203,"Jun 3, 2025 · 6:10 PM UTC",171,25,
263,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,241,9059,661,9961,"Jun 3, 2025 · 11:57 AM UTC",162,24,
264,StZaryn,"Karol Nawrocki pokazał, że potrafi obalać sowiecko-rosyjskie kłamstwa. Dlatego jest dziś atakowany przez rosyjską propagandę i tamtejsze służby. Oficjalnie Kreml wstrzymuje się od komentowania wyniku wyborów w Polsce, ale rosyjskie służby prowadzą operację deprecjonowania Karola Nawrockiego i IPN. Aktualnie promowane są kłamstwa dot. @NawrockiKn, a IPN oskarżany jest o fałszowanie historii (pisze o tym @Disinfo_Digest). Moskwa prowadzi spójną operację dyskredytacji przyszłego Prezydenta RP i jego dorobku. Nawrocki, z uwagi na projekt demontażu propagandowych sowieckich pomników, jest od dawna na celowniku Kremla.",7,150,4,161,"Jun 3, 2025 · 2:05 PM UTC",620,81,
265,p0liniak,"Karol Nawrocki w swoim pierwszym orędziu zapowiedział całkowitą likwidację programu ERASMUS „Dość tych wycieczek na koszt podatnika, dość robienia z Polski Tajlandii Europy!” Brawo panie prezydencie!",66,627,274,967,"Jun 2, 2025 · 9:14 AM UTC",199,26,
266,BatugWojciech,"Dwie perspektywy w mediach: -Niemcy: katastrofa w Polsce, czy Tusk wprowadzi reformy dot. praworządności, czy będą kary dla Polski? -USA: Nawrocki to zdrowy rozsądek, ochrona granic, koniec z ideologią różnorodności DEI, sojusz oparty na wiarygodności. O tym naprawdę były wybory.",1,151,3,155,"Jun 4, 2025 · 4:56 AM UTC",280,40,
267,ekonomat_pl,"Zełenski złożył gratulacje @NawrockiKn aż w trzech językach: angielskim, ukraińskim i polskim, wyrażając nadzieję, na owocną współpracę Nawrocki zapodał mu w odpowiedzi wzmiankę o ""zaległych problemach historycznych"". A pamiętacie, jak Zełenski wysyłał, wtedy jeszcze kandydata, Nawrockiego na front? 🤭 #WyboryPrezydenckie2025",0,50,23,73,"Jun 4, 2025 · 6:59 AM UTC",326,40,
268,sirnowy,Dlaczego zakończyła się fiaskiem? Nawrocki miał mieszkanie i nie ma mieszkania.,0,0,0,0,"Jun 4, 2025 · 11:10 AM UTC",79,11,
269,WojPawelczyk,"Poland's President-Elect Karol Nawrocki will succeed Andrzej Duda, a conservative whose second and final term ends on Aug. 6. White Boy Summer is gonna be so lit this year",2,40,10,52,"Jun 3, 2025 · 7:48 AM UTC",171,29,
270,Krzyszt59099721,"Jeżeli to Prawda to już tęsknię za Andrzejem, Kaczyński już obsadza Pałac i To kim,Pedofil jako doradca, Nawrocki twierdzi że nie ma zgody ale wiadomo z czym to się je,Kurski zapowiedział powrót a przecież prowadził Kampanię Nawrockiego więc, Panie Nawrocki takie 🤸 To nie kupuje",0,1,0,1,"Jun 4, 2025 · 8:58 AM UTC",279,45,
271,HubnerrMax,"Tymczasem na angielskiej Wikipedii, nasz Prezydent Elekt Karol Nawrocki doczekał się bardzo ładnej notki biograficznej. Duma i serce rośnie.",1,107,3,111,"Jun 4, 2025 · 8:26 AM UTC",140,19,
272,Rysiek04071893,Życiorys Nawrockiego poznaliśmy w kampanii wyborczej. A teraz usiądźcie. Ten sam Nawrocki będzie oceniał życiorysy dyplomatów i ma być bardziej krytyczny niż Duda. Polska upadła na pysk. #WyboryPrezydenckie2025,2,229,37,268,"Jun 3, 2025 · 7:16 PM UTC",210,28,
273,Inevitablewest,"BREAKING: Poland's new President Nawrocki Erupts after being elected: ""We are going to make Europe Great Again, as that's what Europe deserves!""",39,1835,155,2029,"Jun 3, 2025 · 4:18 PM UTC",144,22,
274,MaciejBork1992,"Co prawda mam wątpliwości na ile udało sie tej pani wyjść na ludzi, bo pamiętajmy, że ona też poszła do notariusza, by poświadczyć zapłatę 120 tyś zł za mieszkanie Jerzego, której jak przyznał Nawrocki nie było.",0,0,0,0,"Jun 4, 2025 · 11:11 AM UTC",211,36,
275,eduardomenoni,| ÚLTIMA HORA: El nuevo presidente patriótica de Polonia Karol Nawrocki le exige a la progre Ursula y a la UE que respeten la soberanía de las naciones europeas y los valores cristianos. ¿Estás de acuerdo con este tremendo patriota?,18,1307,77,1402,"Jun 3, 2025 · 2:04 PM UTC",232,40,
276,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,241,9060,661,9962,"Jun 3, 2025 · 11:57 AM UTC",162,24,
277,informatacorect,Revanșa Poloniei și victoria conservatorului Karol Nawrocki,0,8,0,8,"Jun 4, 2025 · 8:07 AM UTC",59,7,
278,Valeurs,"Pologne : Karol Nawrocki, un président de combat valeursactuelles.com/clubval…",0,12,3,15,"Jun 3, 2025 · 3:01 PM UTC",78,9,
279,HubnerrMax,"Prezydent Elekt Karol Nawrocki. Warto przypomnieć ten sztosik klip jego sztabu sprzed paru miesięcy nawiązujący do amerykańskiej kampanii prezydenckiej Donalda Trumpa. Dzień dobry, zaczynamy powoli nadrabiać.",1,99,7,107,"Jun 4, 2025 · 7:52 AM UTC",208,26,
280,arek_koko,"@grok czy sa jakies dowody ze karol nawrocki byl sutenerem, gabgsterem, ćpunem, czy ze przejal bezprawnie mieszkanie pana Jerzego?",0,0,0,0,"Jun 4, 2025 · 11:11 AM UTC",130,19,
281,Fonch2,Me hubiera gustado que hubieráis hablado de la victoria de Nawrocki en Polonia. Por hablar de algo bueno.,0,0,0,0,"Jun 4, 2025 · 11:11 AM UTC",105,18,
282,Waldema51723109,PANIE KAROLU NAWROCKI PANIE PREZYDENCIE ZACHOWAŁ SIĘ PAN JAK TRZEBA 🫡🫡🫡🫡🫡🫡🫡🫡‼‼‼‼‼‼‼‼‼‼‼,0,48,3,51,"Jun 3, 2025 · 8:50 PM UTC",87,11,
283,Trump_Fact_News,"Le président polonais Nawrocki : « Ma Pologne est une Pologne où, au lieu de centres d’intégration pour migrants, il y a des centres de déportation pour ceux qui veulent détruire notre pays ! » La Pologne est entre de bonnes mains.",32,1464,56,1552,"Jun 2, 2025 · 5:33 PM UTC",231,42,
284,Franek___Kimono,"Prezydent Nawrocki (szkoda, że Nawrocki nie miał jakieś przeszłości w SS tak jak Waldheim).",0,0,0,0,"Jun 4, 2025 · 11:11 AM UTC",91,14,
285,daily_romania,A tale in two pictures: The illegitimate president of Romania congratulates Nawrocki on winning the presidential election in Poland Nawrocki ignores him and thanks George Simion instead on the same day Bravo Nawrocki,17,465,95,577,"Jun 3, 2025 · 7:20 PM UTC",216,33,
286,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,182,4371,476,5029,"Jun 3, 2025 · 1:14 PM UTC",603,98,
287,Tomasz5ek,"Najbardziej oślizgły z antypolskich propagandzistów Kremla, Witalij Tretiakow, chwali nas, że wybraliśmy @NawrockiKn na prezydenta. I robi to sprytnie, bo kłamie o rzekomej ""rusofobii"" Nawrockiego. Ale dodaje, że rusofobia nie jest ważna. Ważne, że Nawrocki nienawidzi Ukraińców.",1,199,8,208,"Jun 3, 2025 · 3:40 PM UTC",279,37,
288,Load newest,Brak treści,0,0,0,0,,11,2,
289,EdiBrzezinski,"Teraz. Historyczne zdjęcia. Nasi Prezydenci w Pałacu Prezydenckim. Bogu niech będą dzięki! ... a wyobraźcie sobie jak by to było, gdyby nie wygrał Pan dr Karol Nawrocki... #Wybory2025 #NawrockiPrezydent2025",0,9,4,13,"Jun 3, 2025 · 6:42 PM UTC",206,29,
290,DawidWildstein,W ciągu dwóch dni od wygrania wyborów Nawrocki zrobił więcej dla wzmocnienia polskiej pozycji międzynarodowej niż Tusk i Sikorski przez lata swojej władzy.,6,456,69,531,"Jun 3, 2025 · 6:18 PM UTC",155,23,
291,PPolityce,"Karol Nawrocki pokazał rożki i nie zgodził się na Kuchcinskiego w kancelarii prezydenta. Fakt, trudno byłoby o większy falstart zatrudniając tę personę. dorzeczy.pl/kraj/735651/nawr…",19,246,253,518,"Jun 3, 2025 · 2:35 PM UTC",182,23,
292,polanddaily24,Karol Nawrocki’s Win Welcomed by the White House polanddaily24.com/karol-nawr…,0,15,3,18,"Jun 4, 2025 · 7:07 AM UTC",78,9,
293,lena_wruzka,"pokłóciłam się z matką własnie, bo ona mówi że co z tego, że Nawrocki chodZil na ustawki, każdy młody chłop tak robi XDDDDD przysięgam, że podmienili mnie w szpitalu",7,48,289,344,"Jun 3, 2025 · 11:20 AM UTC",165,29,
294,WojciechMucha,"Ta żałosna, skierowana do bananowców i partyjnych teczkonoszy impreza za niemieckie i samorządowe pieniądze też była gwoździem do trumny. Obrazki, na których Nawrocki gra w piłkę z randomowymi chłopakami z ryneczku w małym miasteczku ważyły 1000x więcej. Możeta se teraz zrobić to silent disco, ale zamiast ""jebaćpis"" włączcie marsz żałobny.",1,69,14,84,"Jun 4, 2025 · 6:33 AM UTC",341,50,
295,SylwiaKrol7,"Takie, jak dr Karol Nawrocki.",0,0,0,0,"Jun 4, 2025 · 11:11 AM UTC",29,5,
296,jonasgahrstore,"I congratulate Karol Nawrocki on the elections in Poland yesterday. I look forward to continue the close cooperation between Norway and Poland. Poland is a key ally and partner for Norway - bilaterally, in NATO and in the European Economic Area.",1,53,12,66,"Jun 2, 2025 · 1:14 PM UTC",245,41,
