id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
254,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",46,1237,146,1429,"Jun 2, 2025 · 6:49 PM UTC",208,35,
255,Load newest,Brak treści,0,0,0,0,,11,2,
256,Desia___,"©Damian Maliszewski 'Najbliżej nam do tych, z którymi się utożsamiamy. Polacy wybrali szalik, stadion, cwaniactwo i ustawki. Nawrocki wygrał w Polsce wschodniej, na wsi, wśród osób z wykształceniem podstawowym. Na Podkarpaciu aż 71%, na Lubelszczyźnie 68%. To też mówi o nas wiele. Ego zawsze mieliśmy rozdmuchane, ale w gruncie rzeczy bardzo źle o sobie myślimy. Jako naród mamy niskie poczucie wartości. Wybrano więc kibola przebranego w garnitur, bo kompetentny, uśmiechnięty, przyjazny facet po Oksfordzie, znający pięć języków i mający doświadczenie w zarządzaniu, dla większości okazał się zbyt odległy. Nie bez znaczenia jest też fakt, że ludzie głosowali na Karola Nawrockiego z nienawiści do Donalda Tuska. Nienawiści wykreowanej przez Kaczyńskiego i Rosję. Przeanalizowałem sobie wczoraj, co Donald Tusk# zrobił złego Polsce. Coś ukradł? Wyprowadził jakieś pieniądze? No nie. Wiele lat był przewodniczącym Rady UE. Jest znany i szanowany na całym świecie (poza Rosją). Co za prestiż! Kaczyński, który na świecie kojarzony jest głównie ze słowem „dyktator” i łupieżem na rozciągniętej marynarce, miał osiem lat, wszystkie instytucje, i nic na Tuska nie znalazł. Sam natomiast stworzył strukturę, która okradała Polaków. W psychologii to projekcja, czyli przeniesienie swoich negatywnych cech i zachowań na innych. I to całkiem skuteczna metoda. Kradną, łamią prawo, sprowadzili do Polski ponad 366 tys. imigrantów z Afryki i Azji, z krajów muzułmańskich, realizują politykę prorosyjską, a za wszystko obwiniają Tuska. Obym nie był złym prorokiem, ale kto wie, czy wczoraj też nie odbyło się referendum w sprawie powolnego wyjścia Polski z UE. Bo Kaczyński nie odejdzie z tego świata, dopóki nie podpali Polski. I na sam koniec — Rafał Trzaskowski przegrał także przez lewicę. Bezkompromisową, często agresywną, histeryczną i niemądrą. Lewicę, która nie ma zielonego pojęcia o skutecznej polityce i dyplomacji. KO, zamiast wystawić jednego kandydata w imię demokracji, ratowania kraju przed upadkiem, wystawiła ich kilkoro, którzy zresztą kąsali Trzaskowskiego, a nawet wprost go atakowali w trakcie kampanii. Dlaczego? Ego. Państwu Szymon Hołownia,Adrian Zandberg, Magdalena Biejat marzył się rozgłos i wpis do CV, że byli kandydatami na prezydenta. Od początku grali tylko na siebie, przekonani (tak jak dawniej Kukiz i Biedroń), że zawojują polską polityką. Wczoraj, po ogłoszeniu wyników, Adrian Zandberg zamieścił w mediach społecznościowych link, pod którym można się zapisać do partii Razem. Panie Adrianie, jeśli sądzi Pan, że jest sprytniejszy od Pawła Kukiza, Roberta Biedronia czy Szymona Hołowni, którzy zaczynali z 20% poparciem, ale przez ego i pieniactwo nie przekraczają już progu wyborczego, jest Pan wyjątkowym optymistą. Co ciekawe, 16% wyborców Zandberga i 9,8% Biejat zagłosowało na Nawrockiego. Polska lewica… Poseł Krzysztof Śmiszek, aktywiści lewicowi, aktywiści LGBT, „Replika” (magazyn LGBT+) wylali wiadra pomyj na Rafała Trzaskowskiego za to, że u Krzysztofa Stanowskiego powiedział, że jest przeciwny adopcji dzieci przez pary jednopłciowe. No to teraz nie będzie ani adopcji dzieci, ani związków partnerskich. Ostrzegałem. Mam nadzieję, że są zadowoleni. Aleksander Kwaśniewski i Leszek Miller, z ich błędami, charakteryzowali się jednak inteligencją, wiedzą, kompetencjami, dyplomacją i klasą — i coś dla Polski zrobili. NATO, Unia Europejska. Współczesna lewica nie jest w stanie nie tylko wprowadzić związków partnerskich, walczyć o prawa kobiet, ale skutecznie pomaga, żeby to się nigdy nie wydarzyło. Gdy ludzie mówili, że nie rozumieją zaimków „onu/jenu”, krzyczano: dyskryminacja! Gdy sam wyrażałem niesmak, widząc na paradach równości facetów z psimi obrożami na szyi, na łańcuchach i w psich maskach, spora część społeczności LGBT+ zwyzywała mnie od katotalibów i homofobów. Gdy apelowaliśmy, że przyklejanie się do asfaltu w ramach protestu klimatycznego i blokowanie ulic przyniesie odwrotny skutek, młodzi lewicowcy dostawali szału. Świat między innymi dzięki temu się zradykalizował. Smutna to konstatacja, ale PO również rządzić nie potrafi. Jest nieskuteczna, landrynkowa i bez wyrazu. Mieli półtora roku, żeby coś pokazać, próbować przekonać do siebie chociaż część Polski wschodniej. Niestety popełniają te same błędy. Nie ma więc alternatywy. Rafałowi Trzaskowskiemu dziękuję. Dawno nie widziałem tak oddanego sprawie i zmęczonego człowieka. Zrobił tyle, ile potrafił. Co nam zostało? Mamy siebie. Jest nas 10 milionów. 10 milionów Polaków, którzy dosyć mają wojen i Rosji. Polaków, którzy naprawdę ciężko pracują, nie żerują na zasiłkach i nie krzyczą: „Daj, bo się należy!”. Polaków, którzy chcą świętego spokoju, uśmiechu i Zachodu, bo Wschód już mieliśmy w czasach ZSRR. Trzymajmy się razem, wspierajmy, spróbujmy jakoś się w tej smutnej rzeczywistości odnaleźć. Brzydzę się przemocą, kibolstwem i ustawkami — i nigdy nie przestanę. I w gardle mnie ściska, gdy pomyślę, że polscy generałowie będą musieli salutować kibolowi.' facebook.com/share/p/1EY83QT…",8,24,3,35,"Jun 3, 2025 · 8:24 AM UTC",5015,720,
257,robert_wozniak,"Nawrocki ułaskawi, spokojnie",0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",28,3,
258,K27AXS,Można prosić o jakiś cytat gdzie Nawrocki powiedział o wycofaniu tego projektu?,0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",79,12,
259,Baba_Yaga_bummm,O jaaa. Spierdalajo🥰 Dziękujemy Nawrocki. Pizda z Ukrainca 🥳🥳🥳,0,26,34,60,"Jun 3, 2025 · 7:19 AM UTC",62,9,
260,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",6,421,123,550,"Jun 3, 2025 · 7:48 AM UTC",113,19,
261,UpdateNews724,"Poland’s new President Karol Nawrocki: ""My Poland is a Poland without illegal migrants! A Poland with deportation centers for those who want to destroy our safety!""",78,1630,198,1906,"Jun 2, 2025 · 2:43 PM UTC",164,26,
262,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",378,10910,834,12122,"Jun 2, 2025 · 5:05 PM UTC",192,30,
263,arva61138,NEW - Nationalist Nawrocki wins Polish presidential election READ: insiderpaper.com/nationalist… Follow @InsiderPaper for more news,0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",131,15,
264,ipngovpl,Serdecznie gratulujemy dr. Karolowi Nawrockiemu zwycięstwa w wyborach na urząd Prezydenta Rzeczypospolitej Polskiej . ℹ Dr Karol Nawrocki od 23 lipca 2021 roku pełni funkcję prezesa Instytutu Pamięci Narodowej. Biogram Prezydenta elekta: cutt.ly/brb5kmzH,8,396,24,428,"Jun 2, 2025 · 2:16 PM UTC",254,33,
265,RadioWNET,"„Wśród elit unijnych pojawiają się głosy, że Polska nie będzie otrzymywać pieniędzy przez to, że wybory wygrał Karol Nawrocki a nie Rafał Trzaskowski” – Jacek Saryusz-Wolski, były wiceprzewodniczący PE @JSaryuszWolski @skowronskiwnet piped.video/watch?v=0aOrchBm…",4,132,26,162,"Jun 3, 2025 · 6:27 AM UTC",263,32,
266,Georg_Pazderski,"Der polnische Präsident Karol Nawrocki gibt die Richtung vor: „Mein Polen ist ein Polen ohne illegale Einwanderer. Es ist ein Polen, in dem es statt Integrationszentren Abschiebezentren für diejenigen gibt, die unsere Sicherheit zerstören wollen.“",19,631,110,760,"Jun 2, 2025 · 7:56 PM UTC",247,35,
267,GregParis75017,"Od teraz przy każdej wizycie w Polsce jeśli będę na bazarku czy w małym sklepie, zanim cokolwiek kupię u takiego sprzedawcy poproszę zdjęcie karty wyborczej z pytaniem na kogo zagłosował? Jeśli zakreślił Nawrocki to niczego u takiej osoby nie kupię!",0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",249,40,
268,AfD,"+++ AfD-Bundessprecher gratulieren Karol Nawrocki zur Wahl! +++ Die Bundessprecher der Alternative für Deutschland, Tino Chrupalla und Dr. Alice Weidel, zur Wahl von Karol Nawrocki: „Wir gratulieren Herrn Dr. Nawrocki zu seiner Wahl zum neuen Staatspräsidenten Polens! Die hohe Wahlbeteiligung unterstreicht die Bedeutung dieser Wahlentscheidung des polnischen Volkes – Europa ist in Bewegung, und das ist gut so. Wir wünschen Herrn Dr. Nawrocki für sein neues Amt eine gute Hand sowie den Mut und die Größe zu einer vertrauensvollen Kooperation für eine europäische Zukunft in Freiheit und Sicherheit, die alte Gräben endlich überwindet.“",25,631,156,812,"Jun 2, 2025 · 2:49 PM UTC",639,93,
269,KrzysztofLipiec,Starachowice. Dr Karol Nawrocki Prezydentem Polski Dziękujmy za wszystkie głosy oddane na dr. Karola Nawrockiego. #Nawrocki2025 #DrużynaNawrockiego #świętokrzyskie,0,6,0,6,"Jun 2, 2025 · 2:40 PM UTC",163,18,
270,Lourau20e,"""L’élection de Karol Nawrocki est un coup dur pour Bruxelles : en Pologne, le président a un droit de veto […] Il a promis de bloquer le Pacte migratoire, le Pacte vert européen et toute loi qui entraînerait un abandon de souveraineté !""",0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",237,43,
271,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,418,6946,2761,10125,"Jun 2, 2025 · 5:04 PM UTC",274,43,
272,edgarbarril,"Karol Nawrocki, presidente electo en Polonia: ""¡Mi Polonia es una Polonia donde, en lugar de centros de integración para migrantes, hay centros de deportación para quienes quieren destruir nuestro país!"" Qué gozada. Qué suerte tienen los polacos.",0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",246,37,
273,MarionVanR,"Le président de la Pologne Karol Nawrocki a de trumpiste une admiration pour le président et l’indifférence à la vérité des faits. “Historien”, il a inventé un auteur pour tresser ses propres louanges et a colorié de nationalisme le musée de la 2e guerre mondiale de Gdansk.",0,11,0,11,"Jun 3, 2025 · 9:37 AM UTC",274,47,
274,pfigueiredo08,"Apesar de toda parcialidade do judiciário, da influência globalista (com direito a dinheiro de Soros, Clinton e Obama), da perseguição política que chegou a botar até padre na cadeia, o candidato da direita Nawrocki foi eleito presidente da Polônia com 50.9% dos votos. É uma das eleições mais importantes da Europa pois é o país no limite do continente, extremamente religioso e fiel da balança da EU. Falarei mais amanhã!",14,1760,120,1894,"Jun 2, 2025 · 1:05 PM UTC",423,70,
275,igmgliwice1968,"Kto pomógł Nawrocki emu Bodnar i Korneluk Siemoniuk Hołownia Graliście z wyborcami w kulki jak zawsze do wyborów cacy potem jak kto chce. Pisiory nie za kratami, bezpieka PiS ma się dobrze jak już cos zrobicie nikt o tym nie wie bo komunikacja pod psem. Warszawa to nie wszystko.",0,2,0,2,"Jun 3, 2025 · 9:17 AM UTC",279,49,
276,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,418,6946,2761,10125,"Jun 2, 2025 · 5:04 PM UTC",274,43,
277,lubiczyta,"Sławuś przecież Ty marzysz o samodzielnych rządach.Dlatego tak bardzo nie leży Ci Nawrocki pod żyrandolem. Twoi wyborcy najwyraźniej tego nie zauważyli.Ale ja Ci życzę,żebyś się z nimi poukładał. Uwierz mi. Zrobisz ""przysługę"" nie tylko im. ""Im więcej Ciebie tym mniej"".",0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",270,40,
278,geertwilderspvv,"President-elect #Nawrocki said earlier: “Let’s help others, but let’s take care of our own citizens first,” “If I become president, I will be guided by a simple but important principle: Poland first, Poles first.” Congratulations Poland, with this patriotic President!",50,2046,277,2373,"Jun 2, 2025 · 10:40 AM UTC",268,40,
279,linnartz11,"dann soll dieser h. nawrocki mal genau sagen, wer polen zerstören will dann soll er mal sagen, wie man die nationalität polnisch definiert.",0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",139,23,
280,WojPawelczyk,Fun fact: The new President of Poland Karol Nawrocki is a former boxer 🥊 Strong men create good times!,48,852,158,1058,"Jun 2, 2025 · 11:02 AM UTC",102,19,
281,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",378,10910,834,12122,"Jun 2, 2025 · 5:05 PM UTC",192,30,
282,pjotrowicz,"Jeśli uważacie, że macie teraz przerąbane pomyślcie o Antonim Dudku. Dr Nawrocki raczej nie wybaczy mu tych pomówień i kalumni pod jego adresem, a Dudek całe życie stał jako symetrysta raczej gdzieś z boku i komentował politykę. Szczerze nie chciałbym być w jego skórze.",1,16,97,114,"Jun 2, 2025 · 2:42 PM UTC",270,44,
283,piechotko_s,Gminy i powiaty. No bo w całym kraju też wygrał Nawrocki,0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",56,11,
284,Duke_van_Hudde,"@grok Steht Karol Nawrocki aus deiner sicht eher auf der Ukraine Seite oder auf der Seite Russlands und glaubst das er eher hofft das Trump das Problem lösen kann, als Frau v.d.Leyen.",0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",183,32,
285,AfD,"+++ AfD-Bundessprecher gratulieren Karol Nawrocki zur Wahl! +++ Die Bundessprecher der Alternative für Deutschland, Tino Chrupalla und Dr. Alice Weidel, zur Wahl von Karol Nawrocki: „Wir gratulieren Herrn Dr. Nawrocki zu seiner Wahl zum neuen Staatspräsidenten Polens! Die hohe Wahlbeteiligung unterstreicht die Bedeutung dieser Wahlentscheidung des polnischen Volkes – Europa ist in Bewegung, und das ist gut so. Wir wünschen Herrn Dr. Nawrocki für sein neues Amt eine gute Hand sowie den Mut und die Größe zu einer vertrauensvollen Kooperation für eine europäische Zukunft in Freiheit und Sicherheit, die alte Gräben endlich überwindet.“",25,631,156,812,"Jun 2, 2025 · 2:49 PM UTC",639,93,
286,Load newest,Brak treści,0,0,0,0,,11,2,
287,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,418,6947,2761,10126,"Jun 2, 2025 · 5:04 PM UTC",274,43,
288,lis_tomasz,"W tzw wolnych mediach od świtu do północy brylowali oszuści, złodzieje i kłamcy. Oczywiście skorzystali z darmowej promocji. Bez tzw wolnych mediów Nawrocki by nie wygrał.",19,197,872,1088,"Jun 2, 2025 · 6:49 PM UTC",171,26,
289,lakealmond15,Przez takich idiotow jak ty wlasnie Nawrocki wygral. Manipulacja tym screen shotem jest zalosna. Wlasnie przez takich cymbalow zaciera sie prawda i falsz.,0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",154,23,
290,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",378,10910,834,12122,"Jun 2, 2025 · 5:05 PM UTC",192,30,
291,UpdateNews724,"Poland’s new President Karol Nawrocki: ""My Poland is a Poland without illegal migrants! A Poland with deportation centers for those who want to destroy our safety!""",78,1630,198,1906,"Jun 2, 2025 · 2:43 PM UTC",164,26,
292,cpt_davidov,Karol Nawrocki maczał palce w sprawie Manfrediego i Johnsona,8,300,30,338,"Jun 2, 2025 · 8:31 PM UTC",60,9,
293,EricLDaugh,Poland is now getting a right-wing President. Nationalism is contagious. I cannot wait for Nawrocki to visit the White House.,4,304,57,365,"Jun 3, 2025 · 2:06 AM UTC",125,20,
294,Wiesci24pl,Nawrocki to nie przypadek. Putin realizuje plan na obudowanie Rosji podległymi krajami wiesci24.pl/2025/06/03/nawro…,3,67,14,84,"Jun 3, 2025 · 6:00 AM UTC",116,13,
295,DolinaRoztoki,Jakby komuś do głowy przychodziły myśli w stylu: dajmy szansę nowemu prezydentowi. Niech dokładnie proprzegląda co jego zaplecze pisało nas w kampanii. #Nawrocki,0,7,2,9,"Jun 3, 2025 · 9:15 AM UTC",161,23,
296,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",47,1237,146,1430,"Jun 2, 2025 · 6:49 PM UTC",208,35,
297,Desia___,"©Damian Maliszewski 'Najbliżej nam do tych, z którymi się utożsamiamy. Polacy wybrali szalik, stadion, cwaniactwo i ustawki. Nawrocki wygrał w Polsce wschodniej, na wsi, wśród osób z wykształceniem podstawowym. Na Podkarpaciu aż 71%, na Lubelszczyźnie 68%. To też mówi o nas wiele. Ego zawsze mieliśmy rozdmuchane, ale w gruncie rzeczy bardzo źle o sobie myślimy. Jako naród mamy niskie poczucie wartości. Wybrano więc kibola przebranego w garnitur, bo kompetentny, uśmiechnięty, przyjazny facet po Oksfordzie, znający pięć języków i mający doświadczenie w zarządzaniu, dla większości okazał się zbyt odległy. Nie bez znaczenia jest też fakt, że ludzie głosowali na Karola Nawrockiego z nienawiści do Donalda Tuska. Nienawiści wykreowanej przez Kaczyńskiego i Rosję. Przeanalizowałem sobie wczoraj, co Donald Tusk# zrobił złego Polsce. Coś ukradł? Wyprowadził jakieś pieniądze? No nie. Wiele lat był przewodniczącym Rady UE. Jest znany i szanowany na całym świecie (poza Rosją). Co za prestiż! Kaczyński, który na świecie kojarzony jest głównie ze słowem „dyktator” i łupieżem na rozciągniętej marynarce, miał osiem lat, wszystkie instytucje, i nic na Tuska nie znalazł. Sam natomiast stworzył strukturę, która okradała Polaków. W psychologii to projekcja, czyli przeniesienie swoich negatywnych cech i zachowań na innych. I to całkiem skuteczna metoda. Kradną, łamią prawo, sprowadzili do Polski ponad 366 tys. imigrantów z Afryki i Azji, z krajów muzułmańskich, realizują politykę prorosyjską, a za wszystko obwiniają Tuska. Obym nie był złym prorokiem, ale kto wie, czy wczoraj też nie odbyło się referendum w sprawie powolnego wyjścia Polski z UE. Bo Kaczyński nie odejdzie z tego świata, dopóki nie podpali Polski. I na sam koniec — Rafał Trzaskowski przegrał także przez lewicę. Bezkompromisową, często agresywną, histeryczną i niemądrą. Lewicę, która nie ma zielonego pojęcia o skutecznej polityce i dyplomacji. KO, zamiast wystawić jednego kandydata w imię demokracji, ratowania kraju przed upadkiem, wystawiła ich kilkoro, którzy zresztą kąsali Trzaskowskiego, a nawet wprost go atakowali w trakcie kampanii. Dlaczego? Ego. Państwu Szymon Hołownia,Adrian Zandberg, Magdalena Biejat marzył się rozgłos i wpis do CV, że byli kandydatami na prezydenta. Od początku grali tylko na siebie, przekonani (tak jak dawniej Kukiz i Biedroń), że zawojują polską polityką. Wczoraj, po ogłoszeniu wyników, Adrian Zandberg zamieścił w mediach społecznościowych link, pod którym można się zapisać do partii Razem. Panie Adrianie, jeśli sądzi Pan, że jest sprytniejszy od Pawła Kukiza, Roberta Biedronia czy Szymona Hołowni, którzy zaczynali z 20% poparciem, ale przez ego i pieniactwo nie przekraczają już progu wyborczego, jest Pan wyjątkowym optymistą. Co ciekawe, 16% wyborców Zandberga i 9,8% Biejat zagłosowało na Nawrockiego. Polska lewica… Poseł Krzysztof Śmiszek, aktywiści lewicowi, aktywiści LGBT, „Replika” (magazyn LGBT+) wylali wiadra pomyj na Rafała Trzaskowskiego za to, że u Krzysztofa Stanowskiego powiedział, że jest przeciwny adopcji dzieci przez pary jednopłciowe. No to teraz nie będzie ani adopcji dzieci, ani związków partnerskich. Ostrzegałem. Mam nadzieję, że są zadowoleni. Aleksander Kwaśniewski i Leszek Miller, z ich błędami, charakteryzowali się jednak inteligencją, wiedzą, kompetencjami, dyplomacją i klasą — i coś dla Polski zrobili. NATO, Unia Europejska. Współczesna lewica nie jest w stanie nie tylko wprowadzić związków partnerskich, walczyć o prawa kobiet, ale skutecznie pomaga, żeby to się nigdy nie wydarzyło. Gdy ludzie mówili, że nie rozumieją zaimków „onu/jenu”, krzyczano: dyskryminacja! Gdy sam wyrażałem niesmak, widząc na paradach równości facetów z psimi obrożami na szyi, na łańcuchach i w psich maskach, spora część społeczności LGBT+ zwyzywała mnie od katotalibów i homofobów. Gdy apelowaliśmy, że przyklejanie się do asfaltu w ramach protestu klimatycznego i blokowanie ulic przyniesie odwrotny skutek, młodzi lewicowcy dostawali szału. Świat między innymi dzięki temu się zradykalizował. Smutna to konstatacja, ale PO również rządzić nie potrafi. Jest nieskuteczna, landrynkowa i bez wyrazu. Mieli półtora roku, żeby coś pokazać, próbować przekonać do siebie chociaż część Polski wschodniej. Niestety popełniają te same błędy. Nie ma więc alternatywy. Rafałowi Trzaskowskiemu dziękuję. Dawno nie widziałem tak oddanego sprawie i zmęczonego człowieka. Zrobił tyle, ile potrafił. Co nam zostało? Mamy siebie. Jest nas 10 milionów. 10 milionów Polaków, którzy dosyć mają wojen i Rosji. Polaków, którzy naprawdę ciężko pracują, nie żerują na zasiłkach i nie krzyczą: „Daj, bo się należy!”. Polaków, którzy chcą świętego spokoju, uśmiechu i Zachodu, bo Wschód już mieliśmy w czasach ZSRR. Trzymajmy się razem, wspierajmy, spróbujmy jakoś się w tej smutnej rzeczywistości odnaleźć. Brzydzę się przemocą, kibolstwem i ustawkami — i nigdy nie przestanę. I w gardle mnie ściska, gdy pomyślę, że polscy generałowie będą musieli salutować kibolowi.' facebook.com/share/p/1EY83QT…",8,24,3,35,"Jun 3, 2025 · 8:24 AM UTC",5015,720,
298,robert_wozniak,"Nawrocki ułaskawi, spokojnie",0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",28,3,
299,K27AXS,Można prosić o jakiś cytat gdzie Nawrocki powiedział o wycofaniu tego projektu?,0,0,0,0,"Jun 3, 2025 · 10:02 AM UTC",79,12,
300,Baba_Yaga_bummm,O jaaa. Spierdalajo🥰 Dziękujemy Nawrocki. Pizda z Ukrainca 🥳🥳🥳,0,26,34,60,"Jun 3, 2025 · 7:19 AM UTC",62,9,
301,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",6,421,123,550,"Jun 3, 2025 · 7:48 AM UTC",113,19,
302,eduardomenoni,"| El presidente electo de Polonia, Karol Nawrocki, dice: “Mi Polonia es una Polonia sin inmigrantes ilegales. Es una Polonia donde en lugar de centros de integración hay centros de deportación para aquellos que quieren destruir nuestra seguridad”.",64,2691,137,2892,"Jun 2, 2025 · 12:48 AM UTC",247,38,
303,tomio_cz,"Nový vlastenecký polský prezidenta Karol Nawrocki zřejmě bude v mnoha ohledech prosazovat konzervativní názory Donalda Trumpa a to znamená, že tento prezident je nadějí, že alespoň střední Evropa se vrací ke zdravému rozumu. Také zde vidím velkou naději na posílení spolupráce v rámci V4, pokud se u nás podaří v letošních volbách odstranit protinárodní vládu ODS, KDU-ČSL, TOP09 (SPOLU) a STAN.",1,27,10,38,"Jun 2, 2025 · 11:59 AM UTC",395,61,
304,tvn24,Karol Nawrocki w czasie uroczystości na Zamku Królewskim w Warszawie otrzyma zaświadczenie Państwowej Komisji Wyborczej o wyborze na prezydenta. tvn24.pl/polska/wybory-prezy…,4,7,20,31,"Jun 3, 2025 · 7:04 AM UTC",174,20,
305,visegrad24,"Trump sends a message to Poland and its new President Karol Nawrocki: “Congratulations, Poland — you picked a WINNER!”",5,68,37,110,"Jun 3, 2025 · 8:50 AM UTC",118,19,
306,_Afraniusz,"Mam pomysł. Chciałbym aby powstał DPS Działacze Przeciwko Sutenerowi Chodzilibyśmy wszędzie, gdzie się będzie pojawiał Nawrocki z takimi hasłami i transparentami. Niech nas pozwie w końcu. I niech sąd rozstrzygnie, czy to prawda. Ktoś by się zapisał?",0,8,2,10,"Jun 3, 2025 · 9:54 AM UTC",250,37,
307,Argenpoirot,"Polonia siempre parece un oasis. Será por como votan. Trzaskowski, de derecha, saco el 50,3% de los votos y Nawrocki, de extrema derecha, saco 49,7% Sin lugar para zurdos",181,3287,521,3989,"Jun 1, 2025 · 7:31 PM UTC",170,29,
308,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",378,10911,834,12123,"Jun 2, 2025 · 5:05 PM UTC",192,30,
309,1972tomek,"Karol Nawrocki w przeszłości się starał Żydom przypodobać, ale i tak im najwyraźniej podpadł. Żydowska gazeta właśnie ogłosiła, że jest… tak, rewizjonistą holokaustu. Tak więc droga do ekshumacji w Jedwabnem stoi otworem. timesofisrael.com/conservati…",1,51,13,65,"Jun 3, 2025 · 7:36 AM UTC",251,33,
310,Tuca_ro,"Victoria naționalistului Karol Nawrocki în alegerile prezidențiale poloneze a stârnit reacții intense în presa europeană, reflectând temerile privind direcția viitoare a celei mai mari economii din Europa Centrală. mariustuca.ro/externe/victor…",0,19,5,24,"Jun 3, 2025 · 3:36 AM UTC",244,29,
311,camille_moscow,"Le président polonais Nawrocki : « Ma Pologne est une Pologne où, au lieu de centres d’intégration pour migrants, il y aura des centres d’expulsion pour ceux qui veulent détruire notre pays ! » Le nouveau président polonais Nawrocki parle clair. Pendant que l’UE impose ses quotas migratoires et ses leçons de morale, la Pologne trace sa propre route : une nation, un peuple, une sécurité. Varsovie a choisi la souveraineté.",14,417,26,457,"Jun 2, 2025 · 9:29 PM UTC",424,71,
312,asiakul_cecily,Super! Najlepsza telewizja!,0,0,0,0,"Jun 3, 2025 · 10:03 AM UTC",27,3,
313,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",0,1,0,1,"Jun 3, 2025 · 10:01 AM UTC",281,37,
314,ArturStelmasiak,"Ta mapa robi wrażenie. Przewaga gmin, w których #Nawrocki wygrał jest miażdżąca. 🟥#Trzaskowski 🟦 #Nawrocki",2,85,12,99,"Jun 3, 2025 · 7:08 AM UTC",106,15,
315,visegrad24,BREAKING: Poland elects the former heavyweight boxing champion Dr Karol Nawrocki as its new president. The national-conservative candidate won 50.9% of the votes. He won thanks to the his high support among young voters and men. 100% of the votes have been counted,164,1207,305,1676,"Jun 2, 2025 · 3:26 AM UTC",264,43,
316,Szafarowicz2001,"🟩 Gmina Kulesze Kościelne (woj. podlaskie) - jeden z najwyższych odsetków potomków szlachty mazowieckiej Karol Nawrocki: 93,3% Rafał Trzaskowski: 6,7% 🟥 Zakład Karny we Wronkach (woj. wielkopolskie) Rafał Trzaskowski 93% Karol Nawrocki 7% #WyboryPrezydenckie2025 #Wybory #Nawrocki2025",0,27,4,31,"Jun 3, 2025 · 9:29 AM UTC",284,36,
317,ZentraleV,"Warum unsere kriegsgeilen Medien Polens neuen Präsidenten hassen? Allein schon dafür: „Nawrocki… erklärte nicht nur, er werde keineTruppen zur Friedenssicherung an den Dnjepr schicken, sondern betonte auch, er sehe die Ukraine nicht als Teil der NATO.“rp.pl/polityka/art42438741-s…",3,247,29,279,"Jun 2, 2025 · 8:16 PM UTC",281,36,
