id,username,fullname,text,likes,retweets,replies,quotes,date,word_count,text_length,link
192,szkolaszpiegow,XO,"Rafał @trzaskowski_ - chociaż to załatw. Czy znowu jakieś ""obiektywne przeszkody"" staną na drodze likwidacji tego wrzodu na twarzy Warszawy? Zrób cokolwiek, za co cie tu pozytywnie zapamiętamy. Ty już wszystko przerżnąłeś, co mogłeś, wiec znajdź jaja i zawieź mu to na Żoliborz.",75,18,9,1,"Jul 22, 2025 · 8:19 AM UTC",43,278,https://nitter.net/szkolaszpiegow/status/1947572219204538488#m
193,davvid_82,Davvid m 🇵🇱,Esbeckie Geny to ma pan Rafał Trzaskowski prawda ? Ze strony mamy.,0,0,0,0,"Jul 22, 2025 · 10:31 AM UTC",12,66,https://nitter.net/davvid_82/status/1947605372535029870#m
194,A2T3D2,Quantum Goat,Zfrajda czlowiek definiujący porazke,0,0,0,0,"Jul 22, 2025 · 10:31 AM UTC",4,36,https://nitter.net/A2T3D2/status/1947605340138225773#m
195,DoktorJekHyde,Doktor JekHyde,Sprytnie to sobie @OficjalnyJK i @pisorgpl wymyślił. Posadził na tronie i @NawrockiKn i #batyr a. Szach i mat. Nawrocki to nie twoja bajka? Masz Batyra w pakiecie. A to była właśnie TA szansa @trzaskowski_ @ko_klub @donaldtusk ... etc...,0,0,0,0,"Jul 22, 2025 · 10:30 AM UTC",38,237,https://nitter.net/DoktorJekHyde/status/1947605244390658270#m
196,bartosik_tomasz,Tomasz Bartosik,"Twój iloraz inteligencji zna , całe Ziobro.",0,0,0,0,"Jul 22, 2025 · 10:30 AM UTC",7,43,https://nitter.net/bartosik_tomasz/status/1947605077306577413#m
197,kozzackz,Zet.Kozak,"No dobrze, ale zgodnie z modelem dr Kontka te na korzyść Nawrockiego się nie liczą, więc Trzaskowski dużo nadrobił i jest już blisko, coraz bliżej wygranej.",0,0,0,0,"Jul 22, 2025 · 10:30 AM UTC",26,156,https://nitter.net/kozzackz/status/1947605049015677350#m
198,CDzwoni,Zygfryd Czaban,"Wiecie, że Trzaskowski pewnie by wygrał gdyby nie Murański?",996,105,156,8,"Jul 21, 2025 · 7:41 PM UTC",9,59,https://nitter.net/CDzwoni/status/1947381351403213075#m
199,DixiXylo,Dixi (et salvavi...),"Jak obiecał Prezydent Trzaskowski, staliśmy się beneficjantami paktu... Dostajemy po mordzie.",10,2,1,0,"Jul 22, 2025 · 9:34 AM UTC",11,93,https://nitter.net/DixiXylo/status/1947591130763120797#m
200,MaekMarek,Marek,W Twoich snach😅,0,0,0,0,"Jul 22, 2025 · 10:29 AM UTC",3,15,https://nitter.net/MaekMarek/status/1947604832774459845#m
201,stan_konieczny,Stan Konieczny 🇦🇲 🇵🇱 🇱🇹 🇺🇦 🇻🇦,"Dlaczego wy, lemingi jesteście aż tak głupi? Większość wybrala, co policzyło 250 tys. Osób, potwierdziła i ogłosiła PKW, a protesty rozpatrzył SN i też uznał wybory za ważne, a błędy za nie majce wplywy na wynik wyborów. Trzaskowski, Tusk i Murański przegrali. Zrozumcie to.",0,0,0,0,"Jul 22, 2025 · 10:29 AM UTC",44,274,https://nitter.net/stan_konieczny/status/1947604818400358714#m
202,Reni2218,Reni22 🇵🇱🇨🇭,"Gdyby Trzaskowski wygrał setkami tys. głosów, to po wykryciu nawet tylko w 1 komisji fałszerstwa, kaczysci sparaliżowaliby kraj kibolami, domagając się przeliczenia wszystkich głosów. I co?Nie przeliczyliby? Spoko! W tydzień by to ogarnęli…bo każdy głos się liczy, co nie?",0,0,0,0,"Jul 22, 2025 · 10:28 AM UTC",39,272,https://nitter.net/Reni2218/status/1947604689182224721#m
203,MSchreiberM,Marianna Schreiber,Jak tam Panie @trzaskowski_ ? Coś na ten temat?,199,23,38,0,"Jul 22, 2025 · 7:40 AM UTC",9,47,https://nitter.net/MSchreiberM/status/1947562457884479538#m
204,Wartlomiej,ბართლომე ვანოტი,+Campus to impreza jednoznacznie kojarząca się z Trzaskowskim. A Trzaskowski to symbol porażki i frajerstwa. Więc nie dziwi rezygnacja.,0,0,0,0,"Jul 22, 2025 · 10:26 AM UTC",19,135,https://nitter.net/Wartlomiej/status/1947604215632658504#m
